filepath_a,filepath_b,sources,is_audit_near_candidate,is_filename_neighbor,existing_dhash_distance,dhash_distance,phash_a,phash_b,phash_distance,normalized_pixel_mae,color_histogram_intersection,category,category_label,review_status,filename_a,class_a,split_a,sha256_a,filename_b,class_b,split_b,sha256_b,cross_split,split_combination,class_comparison,same_class_date,filename_number_gap
dataset/test/Citrus pest/2025_12_20_IMG (399).JPG,dataset/train/Citrus pest/2025_12_20_IMG (397).JPG,audit_near_candidate,True,False,3.0,3,7534c2e0ce97980f,753dc260ce979886,6,0.017497064545750618,0.959716796875,C,probable near duplicate,requires human verification,2025_12_20_IMG (399).JPG,Citrus pest,test,b78d210bac87b5a356c0c6714f52a3b6ed2040a132be8d3c0141cab9611f30cd,2025_12_20_IMG (397).JPG,Citrus pest,train,29f2fdce061a19d2ef1ddf87fe4a53950fd38256fe73c7363c5f922ec2d8036d,True,train-test,Citrus pest,True,2.0
dataset/test/Citrus pest/2025_12_20_IMG (399).JPG,dataset/train/Citrus pest/2025_12_20_IMG (400).JPG,filename_neighbor,False,True,,26,7534c2e0ce97980f,3724d036e13ad3d2,30,0.2129420042037964,0.7494303385416666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (399).JPG,Citrus pest,test,b78d210bac87b5a356c0c6714f52a3b6ed2040a132be8d3c0141cab9611f30cd,2025_12_20_IMG (400).JPG,Citrus pest,train,26eabe2845098e8c1a1718f123cf0bed58f5f1be24b1589751a76701fcee4111,True,train-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (399).JPG,dataset/val/Citrus pest/2025_12_20_IMG (398).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,7534c2e0ce97980f,353cc2e0ce979c86,6,0.009662543423473835,0.9783528645833334,C,probable near duplicate,requires human verification,2025_12_20_IMG (399).JPG,Citrus pest,test,b78d210bac87b5a356c0c6714f52a3b6ed2040a132be8d3c0141cab9611f30cd,2025_12_20_IMG (398).JPG,Citrus pest,val,db31347ab069e9b527ef18523d75a921db01a99fbc2fa4906bc2cb76e4c5ab2f,True,val-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (404).JPG,dataset/train/Citrus pest/2025_12_20_IMG (402).JPG,audit_near_candidate,True,False,0.0,0,688d87949a3adb91,688d87949a3adb91,0,0.008835976012051105,0.931396484375,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (404).JPG,Citrus pest,test,4385cb28f8ac46bd4c4a0ca0472fca7f9c3ed37a061a07e38a12146b8d15fc92,2025_12_20_IMG (402).JPG,Citrus pest,train,b2aeb8abc4dacce5bdb83cc029c3c86f3cf9cfa0c17b2522cb69c713a32acb63,True,train-test,Citrus pest,True,2.0
dataset/test/Citrus pest/2025_12_20_IMG (404).JPG,dataset/train/Citrus pest/2025_12_20_IMG (403).JPG,audit_near_candidate|filename_neighbor,True,True,2.0,2,688d87949a3adb91,688d87949a3adb91,0,0.006077984813600779,0.9475911458333334,C,probable near duplicate,requires human verification,2025_12_20_IMG (404).JPG,Citrus pest,test,4385cb28f8ac46bd4c4a0ca0472fca7f9c3ed37a061a07e38a12146b8d15fc92,2025_12_20_IMG (403).JPG,Citrus pest,train,c37f8c79aef9e0ab4a0cb4c053370d400d9cc09a0f9807c63ec7eac3907cfd12,True,train-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (404).JPG,dataset/train/Citrus pest/2025_12_20_IMG (405).JPG,filename_neighbor,False,True,,15,688d87949a3adb91,609e87d596389a99,12,0.11261904239654541,0.606201171875,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (404).JPG,Citrus pest,test,4385cb28f8ac46bd4c4a0ca0472fca7f9c3ed37a061a07e38a12146b8d15fc92,2025_12_20_IMG (405).JPG,Citrus pest,train,6fec1d35c398e378abe8e37e7d204d3686c13b2cc22688dedfb9c317681510dd,True,train-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (42).JPG,dataset/train/Citrus pest/2025_12_20_IMG (43).JPG,filename_neighbor,False,True,,7,6483971ed939e161,66c1871eca399969,12,0.041553374379873276,0.9446614583333334,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (42).JPG,Citrus pest,test,63d65c1cdd7b809b1c1e34578b216df1e1b45565b2c796a8a6ff16f3184cb58e,2025_12_20_IMG (43).JPG,Citrus pest,train,a2452d92631f1048249f8af4c9f054e47dbe06afeb6504a1d1f7a395eec8ce14,True,train-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (42).JPG,dataset/val/Citrus pest/2025_12_20_IMG (41).JPG,filename_neighbor,False,True,,8,6483971ed939e161,6c81979e99396127,8,0.03759478032588959,0.93017578125,D,visually similar but uncertain,requires human verification,2025_12_20_IMG (42).JPG,Citrus pest,test,63d65c1cdd7b809b1c1e34578b216df1e1b45565b2c796a8a6ff16f3184cb58e,2025_12_20_IMG (41).JPG,Citrus pest,val,588a2fdc146f3596d33bbc70570365dadbf1807d14511f54ae072c408e496567,True,val-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (56).JPG,dataset/train/Citrus pest/2025_12_20_IMG (55).JPG,filename_neighbor,False,True,,9,6396849c9a59cb1b,63868c949833dbf2,14,0.045320481061935425,0.8134765625,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (56).JPG,Citrus pest,test,5ee56455e31ba5d79b8344ea6b72e3264795bf4d705c6160b3529924b6a68847,2025_12_20_IMG (55).JPG,Citrus pest,train,970b30990511207b6f2e078c3a3f91ca998ac1040b71d2184fb53aff24ac9393,True,train-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (56).JPG,dataset/train/Citrus pest/2025_12_20_IMG (57).JPG,filename_neighbor,False,True,,20,6396849c9a59cb1b,7493939bc319c869,24,0.12097343802452087,0.917236328125,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (56).JPG,Citrus pest,test,5ee56455e31ba5d79b8344ea6b72e3264795bf4d705c6160b3529924b6a68847,2025_12_20_IMG (57).JPG,Citrus pest,train,65bc77a1e2a6e973c55a77ea51213b0ee677679c44fe5d8ba60803aea349af1a,True,train-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (67).JPG,dataset/train/Citrus pest/2025_12_20_IMG (66).JPG,filename_neighbor,False,True,,27,6ac39d2dd0879931,6aceb9d1952ab007,26,0.13743425905704498,0.9249674479166666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (67).JPG,Citrus pest,test,5c10347408186de79a5b12ba36b84e54400b4d9340ac5fc7f6e90670aed9661a,2025_12_20_IMG (66).JPG,Citrus pest,train,9ec4e74ff36a8bebe00943cf2d96b4f11b7a618343255159af3ca030c0e92082,True,train-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (67).JPG,dataset/train/Citrus pest/2025_12_20_IMG (68).JPG,filename_neighbor,False,True,,20,6ac39d2dd0879931,25e096ced9859972,22,0.11889234185218811,0.9336751302083334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (67).JPG,Citrus pest,test,5c10347408186de79a5b12ba36b84e54400b4d9340ac5fc7f6e90670aed9661a,2025_12_20_IMG (68).JPG,Citrus pest,train,3d831018e77059054e3803627f79f2421839aa3d508495bc438c27ad1df8aa57,True,train-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (69).JPG,dataset/train/Citrus pest/2025_12_20_IMG (68).JPG,filename_neighbor,False,True,,29,3f60c197ae1891b5,25e096ced9859972,30,0.19211824238300323,0.767578125,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (69).JPG,Citrus pest,test,4c06b9e6db341b0a8e703d36c2c11451ee5ea3933c504804b13b31897319038a,2025_12_20_IMG (68).JPG,Citrus pest,train,3d831018e77059054e3803627f79f2421839aa3d508495bc438c27ad1df8aa57,True,train-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (69).JPG,dataset/val/Citrus pest/2025_12_20_IMG (70).JPG,filename_neighbor,False,True,,32,3f60c197ae1891b5,2ab0951a6ae58d5e,32,0.20559577643871307,0.5677083333333334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (69).JPG,Citrus pest,test,4c06b9e6db341b0a8e703d36c2c11451ee5ea3933c504804b13b31897319038a,2025_12_20_IMG (70).JPG,Citrus pest,val,6eaca2378b508c0904aa337577669229c3dc1e74f95fe38e3fedd446d9345d5c,True,val-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (82).JPG,dataset/train/Citrus pest/2025_12_20_IMG (81).JPG,filename_neighbor,False,True,,27,6ace9c99909396a6,7bc7a40c953b5a60,24,0.21425049006938934,0.6710611979166666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (82).JPG,Citrus pest,test,e611e516c36d072ad20cbeafa6bd9914c7f55f9008a0fa863c7fa6b76d0b079a,2025_12_20_IMG (81).JPG,Citrus pest,train,f6b58899de80cc96d6246a6bf260a6d067628fbfa4201ec1d9d3ac910bebefe6,True,train-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (82).JPG,dataset/train/Citrus pest/2025_12_20_IMG (83).JPG,filename_neighbor,False,True,,30,6ace9c99909396a6,6ab59d9495949692,18,0.15400071442127228,0.5878092447916666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (82).JPG,Citrus pest,test,e611e516c36d072ad20cbeafa6bd9914c7f55f9008a0fa863c7fa6b76d0b079a,2025_12_20_IMG (83).JPG,Citrus pest,train,40f111b842b0d428a06e16f3e4cbb0a8b4760b09ee7ccb7a39dd1f4aab940d8c,True,train-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (85).JPG,dataset/val/Citrus pest/2025_12_20_IMG (84).JPG,filename_neighbor,False,True,,32,7f68c0a78dde1490,7bbe90d09aca81c9,28,0.19122017920017242,0.7679036458333334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (85).JPG,Citrus pest,test,cffa6c0867e88e4298422f5f096612817527b6be8617edf63e7a4529015f9fe2,2025_12_20_IMG (84).JPG,Citrus pest,val,54db4f02fc6d9a0ca3aa8f39486fa561fcc399444774642897cda055d1a425e1,True,val-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (85).JPG,dataset/val/Citrus pest/2025_12_20_IMG (86).JPG,filename_neighbor,False,True,,34,7f68c0a78dde1490,61cb964cd994d932,32,0.19476677477359772,0.7930501302083334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (85).JPG,Citrus pest,test,cffa6c0867e88e4298422f5f096612817527b6be8617edf63e7a4529015f9fe2,2025_12_20_IMG (86).JPG,Citrus pest,val,539ca4d371038a0ea4d8f3baadcbd26c545fbbc62a58489c112e1b21a73b515f,True,val-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (87).JPG,dataset/test/Citrus pest/2025_12_20_IMG (88).JPG,filename_neighbor,False,True,,28,67b39ac3996c9904,7ebf85c2cac941a0,26,0.16350466012954712,0.5628255208333334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (87).JPG,Citrus pest,test,a4887ab9643ee2fc035a58f28f0bc742e5c06dc0819a962d7cb45497150a711d,2025_12_20_IMG (88).JPG,Citrus pest,test,cf4d1e109cbff9ab07d00fa4c0918f07e8c92fe83e44dd01fb97f375cd9f9980,False,test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (87).JPG,dataset/val/Citrus pest/2025_12_20_IMG (86).JPG,filename_neighbor,False,True,,30,67b39ac3996c9904,61cb964cd994d932,24,0.16124898195266724,0.5978190104166666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (87).JPG,Citrus pest,test,a4887ab9643ee2fc035a58f28f0bc742e5c06dc0819a962d7cb45497150a711d,2025_12_20_IMG (86).JPG,Citrus pest,val,539ca4d371038a0ea4d8f3baadcbd26c545fbbc62a58489c112e1b21a73b515f,True,val-test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (88).JPG,dataset/test/Citrus pest/2025_12_20_IMG (89).JPG,filename_neighbor,False,True,,27,7ebf85c2cac941a0,6bc2950f5a714137,26,0.20108187198638916,0.8253580729166666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (88).JPG,Citrus pest,test,cf4d1e109cbff9ab07d00fa4c0918f07e8c92fe83e44dd01fb97f375cd9f9980,2025_12_20_IMG (89).JPG,Citrus pest,test,ae219051ac57408fa1cfcf070f37bcf805d35e8841f82b0d0a29075869a58bb9,False,test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (89).JPG,dataset/test/Citrus pest/2025_12_20_IMG (90).JPG,filename_neighbor,False,True,,25,6bc2950f5a714137,6ada91ab923396a4,22,0.19360734522342682,0.6909993489583334,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (89).JPG,Citrus pest,test,ae219051ac57408fa1cfcf070f37bcf805d35e8841f82b0d0a29075869a58bb9,2025_12_20_IMG (90).JPG,Citrus pest,test,feea599789f56ab5493b76995fa31f7668da7f6f4d5ad24cb501611a1b62d583,False,test,Citrus pest,True,1.0
dataset/test/Citrus pest/2025_12_20_IMG (90).JPG,dataset/train/Citrus pest/2025_12_20_IMG (91).JPG,filename_neighbor,False,True,,24,6ada91ab923396a4,65b2949292da9b99,26,0.16281627118587494,0.7081705729166666,E,weak candidate / likely false positive,requires human verification,2025_12_20_IMG (90).JPG,Citrus pest,test,feea599789f56ab5493b76995fa31f7668da7f6f4d5ad24cb501611a1b62d583,2025_12_20_IMG (91).JPG,Citrus pest,train,5c5ba076cdd2fcb188e36af1ede282f400c36821c5675f75cb14bef08c269468,True,train-test,Citrus pest,True,1.0
dataset/test/Greening/2025_12_21_IMG (101).JPG,dataset/train/Greening/2025_12_21_IMG (100).JPG,filename_neighbor,False,True,,27,2bd5d46a85bd42c8,2bb5d0ea2504729f,18,0.11665039509534836,0.816162109375,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (101).JPG,Greening,test,0bdd9bf7c421c13330805082d561369488a9386541dca1facf334b3fb0ce8e74,2025_12_21_IMG (100).JPG,Greening,train,638cc115d87a0ba0ba58dfd291c11ea5fba90ed00129d36be9ec18cf4048cfef,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (101).JPG,dataset/train/Greening/2025_12_21_IMG (102).JPG,filename_neighbor,False,True,,26,2bd5d46a85bd42c8,68cb933449724f99,32,0.10260289162397385,0.7888997395833334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (101).JPG,Greening,test,0bdd9bf7c421c13330805082d561369488a9386541dca1facf334b3fb0ce8e74,2025_12_21_IMG (102).JPG,Greening,train,e80311f48fb254998503e4f7445f75deceb032180bae9682a7a7825b0843511b,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (11).JPG,dataset/train/Greening/2025_12_21_IMG (10).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,2ae285bdd830e51b,2ae285add890e59b,4,0.04369223490357399,0.8970540364583334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (11).JPG,Greening,test,5f993251d316dfe998192137fd8212698d8722fe83d0da75c11f5ff077b3beab,2025_12_21_IMG (10).JPG,Greening,train,0e963d623ee1d58fbfe408400127b3e2ffb67f5ff1c88de43a464caa673d4be9,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (11).JPG,dataset/val/Greening/2025_12_21_IMG (12).JPG,filename_neighbor,False,True,,35,2ae285bdd830e51b,2a95d0dacb613536,28,0.19333577156066895,0.760498046875,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (11).JPG,Greening,test,5f993251d316dfe998192137fd8212698d8722fe83d0da75c11f5ff077b3beab,2025_12_21_IMG (12).JPG,Greening,val,64e78bcc7bcdfa4f63ed20b0eff72b3f82cb0d92bfece4b067153225e4d9a8f1,True,val-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (110).JPG,dataset/train/Greening/2025_12_21_IMG (109).JPG,filename_neighbor,False,True,,28,7fe0878d98119533,3c9ec298c9c0c6e7,30,0.11765918135643005,0.7037760416666666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (110).JPG,Greening,test,ecc8f40919fd6e1cdb4297a9e180fb0c8e803e5c380ff45cb62c576976198612,2025_12_21_IMG (109).JPG,Greening,train,f1344c5be37160bf95063b195d7271f25f40b3f57a9a70aa88ee6b8b56598f3a,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (110).JPG,dataset/train/Greening/2025_12_21_IMG (111).JPG,filename_neighbor,False,True,,19,7fe0878d98119533,71b387bc860cc6e4,28,0.08504295349121094,0.8076985677083334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (110).JPG,Greening,test,ecc8f40919fd6e1cdb4297a9e180fb0c8e803e5c380ff45cb62c576976198612,2025_12_21_IMG (111).JPG,Greening,train,b0e469c65e4e4c593b22ab842830bfcd35561bca014391575a688a5c7552a418,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (112).JPG,dataset/test/Greening/2025_12_21_IMG (113).JPG,filename_neighbor,False,True,,27,30b3c69ccbec88e4,3b9ec36190e8f0cc,28,0.10596946626901627,0.819580078125,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (112).JPG,Greening,test,76c8764a5dcadc658fd96b2c7c82bb084c86d06ff200bc3e5cf282e1cff1aa38,2025_12_21_IMG (113).JPG,Greening,test,9db2de9f92911f96203a97368681bb150948d972e56ea97de7a8a23e000728c4,False,test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (112).JPG,dataset/train/Greening/2025_12_21_IMG (111).JPG,filename_neighbor,False,True,,15,30b3c69ccbec88e4,71b387bc860cc6e4,16,0.07950272411108017,0.7058919270833334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (112).JPG,Greening,test,76c8764a5dcadc658fd96b2c7c82bb084c86d06ff200bc3e5cf282e1cff1aa38,2025_12_21_IMG (111).JPG,Greening,train,b0e469c65e4e4c593b22ab842830bfcd35561bca014391575a688a5c7552a418,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (113).JPG,dataset/train/Greening/2025_12_21_IMG (114).JPG,filename_neighbor,False,True,,21,3b9ec36190e8f0cc,3b9dc4e2398d42f0,24,0.09657851606607437,0.7550455729166666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (113).JPG,Greening,test,9db2de9f92911f96203a97368681bb150948d972e56ea97de7a8a23e000728c4,2025_12_21_IMG (114).JPG,Greening,train,819908ccf45cf8237acc8a02ace4a53e04f9f2b3cf29acdee9703135aac408f2,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (119).JPG,dataset/train/Greening/2025_12_21_IMG (118).JPG,filename_neighbor,False,True,,21,7fe0c5858f1ccc18,2aead4858a963579,22,0.1110517606139183,0.6935221354166666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (119).JPG,Greening,test,d6acc15e82bb6f31170fbc9438b38f752ac84e845f29c4c5d92eac4b24ee88e3,2025_12_21_IMG (118).JPG,Greening,train,84129e8b3c0603c7092120994de94e334a4774855139a8b55e66a9581b312c8b,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (119).JPG,dataset/train/Greening/2025_12_21_IMG (120).JPG,filename_neighbor,False,True,,19,7fe0c5858f1ccc18,2adad5950a52746d,26,0.14976352453231812,0.53076171875,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (119).JPG,Greening,test,d6acc15e82bb6f31170fbc9438b38f752ac84e845f29c4c5d92eac4b24ee88e3,2025_12_21_IMG (120).JPG,Greening,train,2e68b223fd3e2588e43cab3e1cc5aafc35d08290200298b6f5c98c0867bc7ccf,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (135).JPG,dataset/train/Greening/2025_12_21_IMG (134).JPG,filename_neighbor,False,True,,34,2fe0c61e9892b297,3098c71e8ec8cec7,24,0.11594542115926743,0.8837890625,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (135).JPG,Greening,test,50f71f085b97cd4a9af883a2faca20eac1d61af521786d84bb7f32385b68fcd1,2025_12_21_IMG (134).JPG,Greening,train,fdcede0413c96303203c25a393742126db03bf5c623fbc96baaf38fb7001997e,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (135).JPG,dataset/train/Greening/2025_12_21_IMG (136).JPG,filename_neighbor,False,True,,33,2fe0c61e9892b297,6c99d2b086739a63,30,0.1989586502313614,0.29833984375,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (135).JPG,Greening,test,50f71f085b97cd4a9af883a2faca20eac1d61af521786d84bb7f32385b68fcd1,2025_12_21_IMG (136).JPG,Greening,train,78e04c80b750085ab0ebbd88f3e4f484179326d7fd558560d7b9f4bd4156866a,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (139).JPG,dataset/train/Greening/2025_12_21_IMG (138).JPG,filename_neighbor,False,True,,22,2f95c06a2d25529f,2a97d06aad64b04f,14,0.09482613950967789,0.8540852864583334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (139).JPG,Greening,test,a0ef740f4456e721044113e2a12d8d8e1dafa7c82e290a9e504ff8b084f876b0,2025_12_21_IMG (138).JPG,Greening,train,3d2db64981c8c6cfacc4fafe01e66697e53b2ee8f10f257d9a4085a22f41e748,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (139).JPG,dataset/train/Greening/2025_12_21_IMG (140).JPG,filename_neighbor,False,True,,21,2f95c06a2d25529f,6e94c16a4bb5aad0,20,0.1155187264084816,0.5712076822916666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (139).JPG,Greening,test,a0ef740f4456e721044113e2a12d8d8e1dafa7c82e290a9e504ff8b084f876b0,2025_12_21_IMG (140).JPG,Greening,train,3db59dc4f2180b74bc927622accd72a34c3df0e2c48a0d76398fd74f70d75d44,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (141).JPG,dataset/train/Greening/2025_12_21_IMG (140).JPG,filename_neighbor,False,True,,21,7f6ac0812a5f7560,6e94c16a4bb5aad0,34,0.11558989435434341,0.7901204427083334,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (141).JPG,Greening,test,3ce4a51d99a8f893ec029b0ee95bd82e538b0d8cf5f4baafa9d084068588fdc3,2025_12_21_IMG (140).JPG,Greening,train,3db59dc4f2180b74bc927622accd72a34c3df0e2c48a0d76398fd74f70d75d44,True,train-test,Greening,True,1.0
dataset/test/Greening/2025_12_21_IMG (141).JPG,dataset/train/Greening/2025_12_21_IMG (142).JPG,filename_neighbor,False,True,,19,7f6ac0812a5f7560,2a6ad4a0ca96b59d,24,0.14709903299808502,0.5519205729166666,E,weak candidate / likely false positive,requires human verification,2025_12_21_IMG (141).JPG,Greening,test,3ce4a51d99a8f893ec029b0ee95bd82e538b0d8cf5f4baafa9d084068588fdc3,2025_12_21_IMG (142).JPG,Greening,train,9a9b0e02fe300957886e2ffb51f411ac87eff13bddf4e0b0c614a0a11a4d17b0,True,train-test,Greening,True,1.0
