filepath,filename,class,split,date_token,image_number
dataset/train/Citrus canker/2025_12_21_IMG (474).JPG,2025_12_21_IMG (474).JPG,Citrus canker,train,2025-12-21,474
dataset/train/Citrus canker/2025_12_21_IMG (477).JPG,2025_12_21_IMG (477).JPG,Citrus canker,train,2025-12-21,477
dataset/train/Citrus canker/2025_12_21_IMG (478).JPG,2025_12_21_IMG (478).JPG,Citrus canker,train,2025-12-21,478
dataset/train/Citrus canker/2025_12_21_IMG (479).JPG,2025_12_21_IMG (479).JPG,Citrus canker,train,2025-12-21,479
dataset/train/Citrus canker/2025_12_21_IMG (482).JPG,2025_12_21_IMG (482).JPG,Citrus canker,train,2025-12-21,482
dataset/train/Citrus canker/2025_12_21_IMG (483).JPG,2025_12_21_IMG (483).JPG,Citrus canker,train,2025-12-21,483
dataset/train/Citrus canker/2025_12_21_IMG (485).JPG,2025_12_21_IMG (485).JPG,Citrus canker,train,2025-12-21,485
dataset/train/Citrus canker/2025_12_21_IMG (486).JPG,2025_12_21_IMG (486).JPG,Citrus canker,train,2025-12-21,486
dataset/train/Citrus canker/2025_12_21_IMG (488).JPG,2025_12_21_IMG (488).JPG,Citrus canker,train,2025-12-21,488
dataset/train/Citrus canker/2025_12_21_IMG (490).JPG,2025_12_21_IMG (490).JPG,Citrus canker,train,2025-12-21,490
dataset/train/Citrus canker/2025_12_21_IMG (491).JPG,2025_12_21_IMG (491).JPG,Citrus canker,train,2025-12-21,491
dataset/train/Citrus canker/2025_12_21_IMG (492).JPG,2025_12_21_IMG (492).JPG,Citrus canker,train,2025-12-21,492
dataset/train/Citrus canker/2025_12_21_IMG (493).JPG,2025_12_21_IMG (493).JPG,Citrus canker,train,2025-12-21,493
dataset/train/Citrus canker/2025_12_21_IMG (494).JPG,2025_12_21_IMG (494).JPG,Citrus canker,train,2025-12-21,494
dataset/train/Citrus canker/2025_12_21_IMG (495).JPG,2025_12_21_IMG (495).JPG,Citrus canker,train,2025-12-21,495
dataset/train/Citrus canker/2025_12_21_IMG (496).JPG,2025_12_21_IMG (496).JPG,Citrus canker,train,2025-12-21,496
dataset/train/Citrus canker/2025_12_21_IMG (498).JPG,2025_12_21_IMG (498).JPG,Citrus canker,train,2025-12-21,498
dataset/train/Citrus canker/2025_12_21_IMG (499).JPG,2025_12_21_IMG (499).JPG,Citrus canker,train,2025-12-21,499
dataset/train/Citrus canker/2025_12_21_IMG (500).JPG,2025_12_21_IMG (500).JPG,Citrus canker,train,2025-12-21,500
dataset/train/Citrus canker/2025_12_21_IMG (501).JPG,2025_12_21_IMG (501).JPG,Citrus canker,train,2025-12-21,501
dataset/train/Citrus canker/2025_12_21_IMG (502).JPG,2025_12_21_IMG (502).JPG,Citrus canker,train,2025-12-21,502
dataset/train/Citrus canker/2025_12_21_IMG (505).JPG,2025_12_21_IMG (505).JPG,Citrus canker,train,2025-12-21,505
dataset/train/Citrus canker/2025_12_21_IMG (506).JPG,2025_12_21_IMG (506).JPG,Citrus canker,train,2025-12-21,506
dataset/train/Citrus canker/2025_12_21_IMG (508).JPG,2025_12_21_IMG (508).JPG,Citrus canker,train,2025-12-21,508
dataset/train/Citrus canker/2025_12_21_IMG (509).JPG,2025_12_21_IMG (509).JPG,Citrus canker,train,2025-12-21,509
dataset/train/Citrus canker/2025_12_21_IMG (512).JPG,2025_12_21_IMG (512).JPG,Citrus canker,train,2025-12-21,512
dataset/train/Citrus canker/2025_12_21_IMG (513).JPG,2025_12_21_IMG (513).JPG,Citrus canker,train,2025-12-21,513
dataset/train/Citrus canker/2025_12_21_IMG (514).JPG,2025_12_21_IMG (514).JPG,Citrus canker,train,2025-12-21,514
dataset/train/Citrus canker/2025_12_21_IMG (515).JPG,2025_12_21_IMG (515).JPG,Citrus canker,train,2025-12-21,515
dataset/train/Citrus canker/2025_12_21_IMG (516).JPG,2025_12_21_IMG (516).JPG,Citrus canker,train,2025-12-21,516
dataset/train/Citrus canker/2025_12_21_IMG (518).JPG,2025_12_21_IMG (518).JPG,Citrus canker,train,2025-12-21,518
dataset/train/Citrus canker/2025_12_21_IMG (521).JPG,2025_12_21_IMG (521).JPG,Citrus canker,train,2025-12-21,521
dataset/train/Citrus canker/2025_12_21_IMG (522).JPG,2025_12_21_IMG (522).JPG,Citrus canker,train,2025-12-21,522
dataset/train/Citrus canker/2025_12_21_IMG (523).JPG,2025_12_21_IMG (523).JPG,Citrus canker,train,2025-12-21,523
dataset/train/Citrus canker/2025_12_21_IMG (524).JPG,2025_12_21_IMG (524).JPG,Citrus canker,train,2025-12-21,524
dataset/train/Citrus canker/2025_12_21_IMG (525).JPG,2025_12_21_IMG (525).JPG,Citrus canker,train,2025-12-21,525
dataset/train/Citrus canker/2025_12_21_IMG (527).JPG,2025_12_21_IMG (527).JPG,Citrus canker,train,2025-12-21,527
dataset/train/Citrus canker/2025_12_21_IMG (528).JPG,2025_12_21_IMG (528).JPG,Citrus canker,train,2025-12-21,528
dataset/train/Citrus canker/2025_12_21_IMG (530).JPG,2025_12_21_IMG (530).JPG,Citrus canker,train,2025-12-21,530
dataset/train/Citrus canker/2025_12_21_IMG (532).JPG,2025_12_21_IMG (532).JPG,Citrus canker,train,2025-12-21,532
dataset/train/Citrus canker/2025_12_21_IMG (533).JPG,2025_12_21_IMG (533).JPG,Citrus canker,train,2025-12-21,533
dataset/train/Citrus canker/2025_12_21_IMG (535).JPG,2025_12_21_IMG (535).JPG,Citrus canker,train,2025-12-21,535
dataset/train/Citrus canker/2025_12_21_IMG (536).JPG,2025_12_21_IMG (536).JPG,Citrus canker,train,2025-12-21,536
dataset/train/Citrus canker/2025_12_21_IMG (538).JPG,2025_12_21_IMG (538).JPG,Citrus canker,train,2025-12-21,538
dataset/train/Citrus canker/2025_12_21_IMG (539).JPG,2025_12_21_IMG (539).JPG,Citrus canker,train,2025-12-21,539
dataset/train/Citrus canker/2025_12_21_IMG (540).JPG,2025_12_21_IMG (540).JPG,Citrus canker,train,2025-12-21,540
dataset/train/Citrus canker/2025_12_21_IMG (541).JPG,2025_12_21_IMG (541).JPG,Citrus canker,train,2025-12-21,541
dataset/train/Citrus canker/2025_12_21_IMG (544).JPG,2025_12_21_IMG (544).JPG,Citrus canker,train,2025-12-21,544
dataset/train/Citrus canker/2025_12_21_IMG (546).JPG,2025_12_21_IMG (546).JPG,Citrus canker,train,2025-12-21,546
dataset/train/Citrus canker/2025_12_21_IMG (547).JPG,2025_12_21_IMG (547).JPG,Citrus canker,train,2025-12-21,547
dataset/train/Citrus canker/2025_12_21_IMG (549).JPG,2025_12_21_IMG (549).JPG,Citrus canker,train,2025-12-21,549
dataset/train/Citrus canker/2025_12_21_IMG (551).JPG,2025_12_21_IMG (551).JPG,Citrus canker,train,2025-12-21,551
dataset/train/Citrus canker/2025_12_21_IMG (552).JPG,2025_12_21_IMG (552).JPG,Citrus canker,train,2025-12-21,552
dataset/train/Citrus canker/2025_12_21_IMG (553).JPG,2025_12_21_IMG (553).JPG,Citrus canker,train,2025-12-21,553
dataset/train/Citrus canker/2025_12_21_IMG (555).JPG,2025_12_21_IMG (555).JPG,Citrus canker,train,2025-12-21,555
dataset/train/Citrus canker/2025_12_21_IMG (557).JPG,2025_12_21_IMG (557).JPG,Citrus canker,train,2025-12-21,557
dataset/train/Citrus canker/2025_12_21_IMG (560).JPG,2025_12_21_IMG (560).JPG,Citrus canker,train,2025-12-21,560
dataset/train/Citrus canker/2025_12_21_IMG (561).JPG,2025_12_21_IMG (561).JPG,Citrus canker,train,2025-12-21,561
dataset/train/Citrus canker/2025_12_21_IMG (563).JPG,2025_12_21_IMG (563).JPG,Citrus canker,train,2025-12-21,563
dataset/train/Citrus canker/2025_12_21_IMG (566).JPG,2025_12_21_IMG (566).JPG,Citrus canker,train,2025-12-21,566
dataset/train/Citrus canker/2025_12_21_IMG (568).JPG,2025_12_21_IMG (568).JPG,Citrus canker,train,2025-12-21,568
dataset/train/Citrus canker/2025_12_21_IMG (569).JPG,2025_12_21_IMG (569).JPG,Citrus canker,train,2025-12-21,569
dataset/train/Citrus canker/2025_12_21_IMG (570).JPG,2025_12_21_IMG (570).JPG,Citrus canker,train,2025-12-21,570
dataset/train/Citrus canker/2025_12_21_IMG (571).JPG,2025_12_21_IMG (571).JPG,Citrus canker,train,2025-12-21,571
dataset/train/Citrus pest/2025_12_20_IMG (100).JPG,2025_12_20_IMG (100).JPG,Citrus pest,train,2025-12-20,100
dataset/train/Citrus pest/2025_12_20_IMG (101).JPG,2025_12_20_IMG (101).JPG,Citrus pest,train,2025-12-20,101
dataset/train/Citrus pest/2025_12_20_IMG (102).JPG,2025_12_20_IMG (102).JPG,Citrus pest,train,2025-12-20,102
dataset/train/Citrus pest/2025_12_20_IMG (104).JPG,2025_12_20_IMG (104).JPG,Citrus pest,train,2025-12-20,104
dataset/train/Citrus pest/2025_12_20_IMG (105).JPG,2025_12_20_IMG (105).JPG,Citrus pest,train,2025-12-20,105
dataset/train/Citrus pest/2025_12_20_IMG (106).JPG,2025_12_20_IMG (106).JPG,Citrus pest,train,2025-12-20,106
dataset/train/Citrus pest/2025_12_20_IMG (107).JPG,2025_12_20_IMG (107).JPG,Citrus pest,train,2025-12-20,107
dataset/train/Citrus pest/2025_12_20_IMG (108).JPG,2025_12_20_IMG (108).JPG,Citrus pest,train,2025-12-20,108
dataset/train/Citrus pest/2025_12_20_IMG (109).JPG,2025_12_20_IMG (109).JPG,Citrus pest,train,2025-12-20,109
dataset/train/Citrus pest/2025_12_20_IMG (110).JPG,2025_12_20_IMG (110).JPG,Citrus pest,train,2025-12-20,110
dataset/train/Citrus pest/2025_12_20_IMG (111).JPG,2025_12_20_IMG (111).JPG,Citrus pest,train,2025-12-20,111
dataset/train/Citrus pest/2025_12_20_IMG (114).JPG,2025_12_20_IMG (114).JPG,Citrus pest,train,2025-12-20,114
dataset/train/Citrus pest/2025_12_20_IMG (117).JPG,2025_12_20_IMG (117).JPG,Citrus pest,train,2025-12-20,117
dataset/train/Citrus pest/2025_12_20_IMG (118).JPG,2025_12_20_IMG (118).JPG,Citrus pest,train,2025-12-20,118
dataset/train/Citrus pest/2025_12_20_IMG (119).JPG,2025_12_20_IMG (119).JPG,Citrus pest,train,2025-12-20,119
dataset/train/Citrus pest/2025_12_20_IMG (120).JPG,2025_12_20_IMG (120).JPG,Citrus pest,train,2025-12-20,120
dataset/train/Citrus pest/2025_12_20_IMG (121).JPG,2025_12_20_IMG (121).JPG,Citrus pest,train,2025-12-20,121
dataset/train/Citrus pest/2025_12_20_IMG (124).JPG,2025_12_20_IMG (124).JPG,Citrus pest,train,2025-12-20,124
dataset/train/Citrus pest/2025_12_20_IMG (125).JPG,2025_12_20_IMG (125).JPG,Citrus pest,train,2025-12-20,125
dataset/train/Citrus pest/2025_12_20_IMG (126).JPG,2025_12_20_IMG (126).JPG,Citrus pest,train,2025-12-20,126
dataset/train/Citrus pest/2025_12_20_IMG (127).JPG,2025_12_20_IMG (127).JPG,Citrus pest,train,2025-12-20,127
dataset/train/Citrus pest/2025_12_20_IMG (129).JPG,2025_12_20_IMG (129).JPG,Citrus pest,train,2025-12-20,129
dataset/train/Citrus pest/2025_12_20_IMG (130).JPG,2025_12_20_IMG (130).JPG,Citrus pest,train,2025-12-20,130
dataset/train/Citrus pest/2025_12_20_IMG (131).JPG,2025_12_20_IMG (131).JPG,Citrus pest,train,2025-12-20,131
dataset/train/Citrus pest/2025_12_20_IMG (132).JPG,2025_12_20_IMG (132).JPG,Citrus pest,train,2025-12-20,132
dataset/train/Citrus pest/2025_12_20_IMG (134).JPG,2025_12_20_IMG (134).JPG,Citrus pest,train,2025-12-20,134
dataset/train/Citrus pest/2025_12_20_IMG (137).JPG,2025_12_20_IMG (137).JPG,Citrus pest,train,2025-12-20,137
dataset/train/Citrus pest/2025_12_20_IMG (138).JPG,2025_12_20_IMG (138).JPG,Citrus pest,train,2025-12-20,138
dataset/train/Citrus pest/2025_12_20_IMG (139).JPG,2025_12_20_IMG (139).JPG,Citrus pest,train,2025-12-20,139
dataset/train/Citrus pest/2025_12_20_IMG (141).JPG,2025_12_20_IMG (141).JPG,Citrus pest,train,2025-12-20,141
dataset/train/Citrus pest/2025_12_20_IMG (142).JPG,2025_12_20_IMG (142).JPG,Citrus pest,train,2025-12-20,142
dataset/train/Citrus pest/2025_12_20_IMG (143).JPG,2025_12_20_IMG (143).JPG,Citrus pest,train,2025-12-20,143
dataset/train/Citrus pest/2025_12_20_IMG (145).JPG,2025_12_20_IMG (145).JPG,Citrus pest,train,2025-12-20,145
dataset/train/Citrus pest/2025_12_20_IMG (148).JPG,2025_12_20_IMG (148).JPG,Citrus pest,train,2025-12-20,148
dataset/train/Citrus pest/2025_12_20_IMG (150).JPG,2025_12_20_IMG (150).JPG,Citrus pest,train,2025-12-20,150
dataset/train/Citrus pest/2025_12_20_IMG (153).JPG,2025_12_20_IMG (153).JPG,Citrus pest,train,2025-12-20,153
dataset/train/Citrus pest/2025_12_20_IMG (154).JPG,2025_12_20_IMG (154).JPG,Citrus pest,train,2025-12-20,154
dataset/train/Citrus pest/2025_12_20_IMG (155).JPG,2025_12_20_IMG (155).JPG,Citrus pest,train,2025-12-20,155
dataset/train/Citrus pest/2025_12_20_IMG (156).JPG,2025_12_20_IMG (156).JPG,Citrus pest,train,2025-12-20,156
dataset/train/Citrus pest/2025_12_20_IMG (158).JPG,2025_12_20_IMG (158).JPG,Citrus pest,train,2025-12-20,158
dataset/train/Citrus pest/2025_12_20_IMG (159).JPG,2025_12_20_IMG (159).JPG,Citrus pest,train,2025-12-20,159
dataset/train/Citrus pest/2025_12_20_IMG (160).JPG,2025_12_20_IMG (160).JPG,Citrus pest,train,2025-12-20,160
dataset/train/Citrus pest/2025_12_20_IMG (161).JPG,2025_12_20_IMG (161).JPG,Citrus pest,train,2025-12-20,161
dataset/train/Citrus pest/2025_12_20_IMG (162).JPG,2025_12_20_IMG (162).JPG,Citrus pest,train,2025-12-20,162
dataset/train/Citrus pest/2025_12_20_IMG (164).JPG,2025_12_20_IMG (164).JPG,Citrus pest,train,2025-12-20,164
dataset/train/Citrus pest/2025_12_20_IMG (165).JPG,2025_12_20_IMG (165).JPG,Citrus pest,train,2025-12-20,165
dataset/train/Citrus pest/2025_12_20_IMG (166).JPG,2025_12_20_IMG (166).JPG,Citrus pest,train,2025-12-20,166
dataset/train/Citrus pest/2025_12_20_IMG (167).JPG,2025_12_20_IMG (167).JPG,Citrus pest,train,2025-12-20,167
dataset/train/Citrus pest/2025_12_20_IMG (168).JPG,2025_12_20_IMG (168).JPG,Citrus pest,train,2025-12-20,168
dataset/train/Citrus pest/2025_12_20_IMG (169).JPG,2025_12_20_IMG (169).JPG,Citrus pest,train,2025-12-20,169
dataset/train/Citrus pest/2025_12_20_IMG (172).JPG,2025_12_20_IMG (172).JPG,Citrus pest,train,2025-12-20,172
dataset/train/Citrus pest/2025_12_20_IMG (174).JPG,2025_12_20_IMG (174).JPG,Citrus pest,train,2025-12-20,174
dataset/train/Citrus pest/2025_12_20_IMG (175).JPG,2025_12_20_IMG (175).JPG,Citrus pest,train,2025-12-20,175
dataset/train/Citrus pest/2025_12_20_IMG (176).JPG,2025_12_20_IMG (176).JPG,Citrus pest,train,2025-12-20,176
dataset/train/Citrus pest/2025_12_20_IMG (177).JPG,2025_12_20_IMG (177).JPG,Citrus pest,train,2025-12-20,177
dataset/train/Citrus pest/2025_12_20_IMG (178).JPG,2025_12_20_IMG (178).JPG,Citrus pest,train,2025-12-20,178
dataset/train/Citrus pest/2025_12_20_IMG (18).JPG,2025_12_20_IMG (18).JPG,Citrus pest,train,2025-12-20,18
dataset/train/Citrus pest/2025_12_20_IMG (181).JPG,2025_12_20_IMG (181).JPG,Citrus pest,train,2025-12-20,181
dataset/train/Citrus pest/2025_12_20_IMG (183).JPG,2025_12_20_IMG (183).JPG,Citrus pest,train,2025-12-20,183
dataset/train/Citrus pest/2025_12_20_IMG (184).JPG,2025_12_20_IMG (184).JPG,Citrus pest,train,2025-12-20,184
dataset/train/Citrus pest/2025_12_20_IMG (185).JPG,2025_12_20_IMG (185).JPG,Citrus pest,train,2025-12-20,185
dataset/train/Citrus pest/2025_12_20_IMG (187).JPG,2025_12_20_IMG (187).JPG,Citrus pest,train,2025-12-20,187
dataset/train/Citrus pest/2025_12_20_IMG (188).JPG,2025_12_20_IMG (188).JPG,Citrus pest,train,2025-12-20,188
dataset/train/Citrus pest/2025_12_20_IMG (189).JPG,2025_12_20_IMG (189).JPG,Citrus pest,train,2025-12-20,189
dataset/train/Citrus pest/2025_12_20_IMG (19).JPG,2025_12_20_IMG (19).JPG,Citrus pest,train,2025-12-20,19
dataset/train/Citrus pest/2025_12_20_IMG (190).JPG,2025_12_20_IMG (190).JPG,Citrus pest,train,2025-12-20,190
dataset/train/Citrus pest/2025_12_20_IMG (191).JPG,2025_12_20_IMG (191).JPG,Citrus pest,train,2025-12-20,191
dataset/train/Citrus pest/2025_12_20_IMG (192).JPG,2025_12_20_IMG (192).JPG,Citrus pest,train,2025-12-20,192
dataset/train/Citrus pest/2025_12_20_IMG (193).JPG,2025_12_20_IMG (193).JPG,Citrus pest,train,2025-12-20,193
dataset/train/Citrus pest/2025_12_20_IMG (194).JPG,2025_12_20_IMG (194).JPG,Citrus pest,train,2025-12-20,194
dataset/train/Citrus pest/2025_12_20_IMG (195).JPG,2025_12_20_IMG (195).JPG,Citrus pest,train,2025-12-20,195
dataset/train/Citrus pest/2025_12_20_IMG (197).JPG,2025_12_20_IMG (197).JPG,Citrus pest,train,2025-12-20,197
dataset/train/Citrus pest/2025_12_20_IMG (198).JPG,2025_12_20_IMG (198).JPG,Citrus pest,train,2025-12-20,198
dataset/train/Citrus pest/2025_12_20_IMG (20).JPG,2025_12_20_IMG (20).JPG,Citrus pest,train,2025-12-20,20
dataset/train/Citrus pest/2025_12_20_IMG (200).JPG,2025_12_20_IMG (200).JPG,Citrus pest,train,2025-12-20,200
dataset/train/Citrus pest/2025_12_20_IMG (201).JPG,2025_12_20_IMG (201).JPG,Citrus pest,train,2025-12-20,201
dataset/train/Citrus pest/2025_12_20_IMG (202).JPG,2025_12_20_IMG (202).JPG,Citrus pest,train,2025-12-20,202
dataset/train/Citrus pest/2025_12_20_IMG (203).JPG,2025_12_20_IMG (203).JPG,Citrus pest,train,2025-12-20,203
dataset/train/Citrus pest/2025_12_20_IMG (206).JPG,2025_12_20_IMG (206).JPG,Citrus pest,train,2025-12-20,206
dataset/train/Citrus pest/2025_12_20_IMG (21).JPG,2025_12_20_IMG (21).JPG,Citrus pest,train,2025-12-20,21
dataset/train/Citrus pest/2025_12_20_IMG (211).JPG,2025_12_20_IMG (211).JPG,Citrus pest,train,2025-12-20,211
dataset/train/Citrus pest/2025_12_20_IMG (214).JPG,2025_12_20_IMG (214).JPG,Citrus pest,train,2025-12-20,214
dataset/train/Citrus pest/2025_12_20_IMG (216).JPG,2025_12_20_IMG (216).JPG,Citrus pest,train,2025-12-20,216
dataset/train/Citrus pest/2025_12_20_IMG (217).JPG,2025_12_20_IMG (217).JPG,Citrus pest,train,2025-12-20,217
dataset/train/Citrus pest/2025_12_20_IMG (218).JPG,2025_12_20_IMG (218).JPG,Citrus pest,train,2025-12-20,218
dataset/train/Citrus pest/2025_12_20_IMG (219).JPG,2025_12_20_IMG (219).JPG,Citrus pest,train,2025-12-20,219
dataset/train/Citrus pest/2025_12_20_IMG (22).JPG,2025_12_20_IMG (22).JPG,Citrus pest,train,2025-12-20,22
dataset/train/Citrus pest/2025_12_20_IMG (222).JPG,2025_12_20_IMG (222).JPG,Citrus pest,train,2025-12-20,222
dataset/train/Citrus pest/2025_12_20_IMG (223).JPG,2025_12_20_IMG (223).JPG,Citrus pest,train,2025-12-20,223
dataset/train/Citrus pest/2025_12_20_IMG (224).JPG,2025_12_20_IMG (224).JPG,Citrus pest,train,2025-12-20,224
dataset/train/Citrus pest/2025_12_20_IMG (225).JPG,2025_12_20_IMG (225).JPG,Citrus pest,train,2025-12-20,225
dataset/train/Citrus pest/2025_12_20_IMG (226).JPG,2025_12_20_IMG (226).JPG,Citrus pest,train,2025-12-20,226
dataset/train/Citrus pest/2025_12_20_IMG (227).JPG,2025_12_20_IMG (227).JPG,Citrus pest,train,2025-12-20,227
dataset/train/Citrus pest/2025_12_20_IMG (228).JPG,2025_12_20_IMG (228).JPG,Citrus pest,train,2025-12-20,228
dataset/train/Citrus pest/2025_12_20_IMG (233).JPG,2025_12_20_IMG (233).JPG,Citrus pest,train,2025-12-20,233
dataset/train/Citrus pest/2025_12_20_IMG (235).JPG,2025_12_20_IMG (235).JPG,Citrus pest,train,2025-12-20,235
dataset/train/Citrus pest/2025_12_20_IMG (237).JPG,2025_12_20_IMG (237).JPG,Citrus pest,train,2025-12-20,237
dataset/train/Citrus pest/2025_12_20_IMG (238).JPG,2025_12_20_IMG (238).JPG,Citrus pest,train,2025-12-20,238
dataset/train/Citrus pest/2025_12_20_IMG (239).JPG,2025_12_20_IMG (239).JPG,Citrus pest,train,2025-12-20,239
dataset/train/Citrus pest/2025_12_20_IMG (24).JPG,2025_12_20_IMG (24).JPG,Citrus pest,train,2025-12-20,24
dataset/train/Citrus pest/2025_12_20_IMG (240).JPG,2025_12_20_IMG (240).JPG,Citrus pest,train,2025-12-20,240
dataset/train/Citrus pest/2025_12_20_IMG (242).JPG,2025_12_20_IMG (242).JPG,Citrus pest,train,2025-12-20,242
dataset/train/Citrus pest/2025_12_20_IMG (244).JPG,2025_12_20_IMG (244).JPG,Citrus pest,train,2025-12-20,244
dataset/train/Citrus pest/2025_12_20_IMG (245).JPG,2025_12_20_IMG (245).JPG,Citrus pest,train,2025-12-20,245
dataset/train/Citrus pest/2025_12_20_IMG (246).JPG,2025_12_20_IMG (246).JPG,Citrus pest,train,2025-12-20,246
dataset/train/Citrus pest/2025_12_20_IMG (247).JPG,2025_12_20_IMG (247).JPG,Citrus pest,train,2025-12-20,247
dataset/train/Citrus pest/2025_12_20_IMG (248).JPG,2025_12_20_IMG (248).JPG,Citrus pest,train,2025-12-20,248
dataset/train/Citrus pest/2025_12_20_IMG (249).JPG,2025_12_20_IMG (249).JPG,Citrus pest,train,2025-12-20,249
dataset/train/Citrus pest/2025_12_20_IMG (25).JPG,2025_12_20_IMG (25).JPG,Citrus pest,train,2025-12-20,25
dataset/train/Citrus pest/2025_12_20_IMG (250).JPG,2025_12_20_IMG (250).JPG,Citrus pest,train,2025-12-20,250
dataset/train/Citrus pest/2025_12_20_IMG (251).JPG,2025_12_20_IMG (251).JPG,Citrus pest,train,2025-12-20,251
dataset/train/Citrus pest/2025_12_20_IMG (252).JPG,2025_12_20_IMG (252).JPG,Citrus pest,train,2025-12-20,252
dataset/train/Citrus pest/2025_12_20_IMG (254).JPG,2025_12_20_IMG (254).JPG,Citrus pest,train,2025-12-20,254
dataset/train/Citrus pest/2025_12_20_IMG (255).JPG,2025_12_20_IMG (255).JPG,Citrus pest,train,2025-12-20,255
dataset/train/Citrus pest/2025_12_20_IMG (256).JPG,2025_12_20_IMG (256).JPG,Citrus pest,train,2025-12-20,256
dataset/train/Citrus pest/2025_12_20_IMG (257).JPG,2025_12_20_IMG (257).JPG,Citrus pest,train,2025-12-20,257
dataset/train/Citrus pest/2025_12_20_IMG (259).JPG,2025_12_20_IMG (259).JPG,Citrus pest,train,2025-12-20,259
dataset/train/Citrus pest/2025_12_20_IMG (26).JPG,2025_12_20_IMG (26).JPG,Citrus pest,train,2025-12-20,26
dataset/train/Citrus pest/2025_12_20_IMG (260).JPG,2025_12_20_IMG (260).JPG,Citrus pest,train,2025-12-20,260
dataset/train/Citrus pest/2025_12_20_IMG (261).JPG,2025_12_20_IMG (261).JPG,Citrus pest,train,2025-12-20,261
dataset/train/Citrus pest/2025_12_20_IMG (262).JPG,2025_12_20_IMG (262).JPG,Citrus pest,train,2025-12-20,262
dataset/train/Citrus pest/2025_12_20_IMG (264).JPG,2025_12_20_IMG (264).JPG,Citrus pest,train,2025-12-20,264
dataset/train/Citrus pest/2025_12_20_IMG (266).JPG,2025_12_20_IMG (266).JPG,Citrus pest,train,2025-12-20,266
dataset/train/Citrus pest/2025_12_20_IMG (268).JPG,2025_12_20_IMG (268).JPG,Citrus pest,train,2025-12-20,268
dataset/train/Citrus pest/2025_12_20_IMG (269).JPG,2025_12_20_IMG (269).JPG,Citrus pest,train,2025-12-20,269
