filepath,filename,class,current_split,sha256,visual_group_id,visual_group_size,capture_sequence_id,review_status
dataset/train/Algal leaf spot/2025_12_21_IMG (191).JPG,2025_12_21_IMG (191).JPG,Algal leaf spot,train,edac13c4c14427b5e9f28cb6953ec7191d1faac803fc8766f1e3c9a90bc08817,cluster_0379,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (192).JPG,2025_12_21_IMG (192).JPG,Algal leaf spot,train,4ada017e790b63290a842524c3c3d29b7cdca772505f7dcb5335f673bbc84b64,cluster_0380,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (193).JPG,2025_12_21_IMG (193).JPG,Algal leaf spot,train,07e156b525309fd8dd3736bcf67e96ae740757e92633378b3313147694c20184,cluster_0381,1,,weak candidate only; singleton
dataset/train/Algal leaf spot/2025_12_21_IMG (194).JPG,2025_12_21_IMG (194).JPG,Algal leaf spot,train,95885d159159afef4989278a615d7bcaa905fdf03d5161bab5134a5ae4a81467,cluster_0382,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (195).JPG,2025_12_21_IMG (195).JPG,Algal leaf spot,train,bbd0f0a312f26bd97a226d31839d21284c05023166be78effc9599e83683b999,cluster_0383,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (196).JPG,2025_12_21_IMG (196).JPG,Algal leaf spot,train,f0777b6c3a2d2b9702657f12ce566a1701546826e18b9b6ecd5d9916f6c3256e,cluster_0384,1,sequence_0108,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (197).JPG,2025_12_21_IMG (197).JPG,Algal leaf spot,train,44248926bc7495a0f2d36111d25885272028ddefcda3f3ad4015c53f302a8f6b,cluster_0385,1,sequence_0108,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (198).JPG,2025_12_21_IMG (198).JPG,Algal leaf spot,train,08b2c56ba018fd4773a9ea93482ebfe2d5b5dce64136e8d1f1ecad3a479d19e3,cluster_0386,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (200).JPG,2025_12_21_IMG (200).JPG,Algal leaf spot,train,0cb5ddb0dcbaa2cef4580598905a9371c639662d2f827d04af5e9d5d7b68def1,cluster_0387,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (202).JPG,2025_12_21_IMG (202).JPG,Algal leaf spot,train,d236cd864073d8a15253c9952d448c02094821a297613d2df08ae51f7d9da809,cluster_0388,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (204).JPG,2025_12_21_IMG (204).JPG,Algal leaf spot,train,d8047200c69ade83ef377c984c4626ee250af54221d23e87b8491ff9ff3deabd,cluster_0389,1,sequence_0013,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (207).JPG,2025_12_21_IMG (207).JPG,Algal leaf spot,train,2c71a2d08db20104fa0f95018ad381835a9e5302d49390ab8e3b7739f714a7c1,cluster_0390,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (208).JPG,2025_12_21_IMG (208).JPG,Algal leaf spot,train,f9fab7aa54fb3f6950ed2d9d9dae35fc31d201ebb3fc0f7f410f3f532e79963e,cluster_0391,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (209).JPG,2025_12_21_IMG (209).JPG,Algal leaf spot,train,5d7472868557a9b1b9005eb042593664f4a92269166a5166dcf17579943f379a,cluster_0392,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (21).JPG,2025_12_21_IMG (21).JPG,Algal leaf spot,train,2fac19cbb6c59e3b61be968051b099bbc3bc36c41cf9b39394278c200b29cbd1,cluster_0393,1,sequence_0109,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (210).JPG,2025_12_21_IMG (210).JPG,Algal leaf spot,train,d719615734a8cd2d592a2e31583d60f08a45d61f5020b382a78c39ba8c2c8c08,cluster_0394,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (212).JPG,2025_12_21_IMG (212).JPG,Algal leaf spot,train,53a14b87acf58b2584ad4644f0aa7022f29b22cc3331db9cea8cb8d715385443,cluster_0395,1,sequence_0110,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (213).JPG,2025_12_21_IMG (213).JPG,Algal leaf spot,train,8bc1d6f92721d5f82227c83fb17ecd26d776fa1aed2489bc6f3b4de768bc74a1,cluster_0396,1,sequence_0110,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (214).JPG,2025_12_21_IMG (214).JPG,Algal leaf spot,train,6ba901eb23cddb4c12e9f756d2a0b986dba793c6d2c7b634c509a3d3227badeb,cluster_0397,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (215).JPG,2025_12_21_IMG (215).JPG,Algal leaf spot,train,1e8d62a2afd3f216bacc86080bacc0327a056608b38b9ad345ecb85617164808,cluster_0398,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (216).JPG,2025_12_21_IMG (216).JPG,Algal leaf spot,train,aac078d4dbbfde17254f4d1d956059f9e1b12c94296c52c04a2b413e5776e60e,cluster_0399,1,sequence_0111,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (217).JPG,2025_12_21_IMG (217).JPG,Algal leaf spot,train,d6525f13cd1ac6a797e3f0f300a977dc98fe7be3fa1e1385ddaf5a28df590278,cluster_0400,1,sequence_0111,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (218).JPG,2025_12_21_IMG (218).JPG,Algal leaf spot,train,4450e3c831adb6c9ce6870b70468489b8ffd07e4a603c9ddef31bb5aa5a41d2f,cluster_0401,1,,weak candidate only; singleton
dataset/train/Algal leaf spot/2025_12_21_IMG (219).JPG,2025_12_21_IMG (219).JPG,Algal leaf spot,train,62f3528c877514d9d4e9bbc8560dce8d92ec11cbbfd8794095e477938a3a23ef,cluster_0402,1,,weak candidate only; singleton
dataset/train/Algal leaf spot/2025_12_21_IMG (22).JPG,2025_12_21_IMG (22).JPG,Algal leaf spot,train,927414f25236332118e2cb6440d3a5c29ab8615e49c7aac40c29e955154e9a9b,cluster_0403,1,sequence_0109,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (222).JPG,2025_12_21_IMG (222).JPG,Algal leaf spot,train,cb0c60ba5ba65a75920e8dfe5b633e73f64459392fadcab4274689f9ac91de35,cluster_0404,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (223).JPG,2025_12_21_IMG (223).JPG,Algal leaf spot,train,f6a3bd91b5069e3a13b1b6d5fd87ba9f8d0a80906fb221d26af31ac7f41a3f33,cluster_0405,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (224).JPG,2025_12_21_IMG (224).JPG,Algal leaf spot,train,c116ea81bd80d86c272f9bc1de55076606e763913e5e2e7808c8fde1e6af5804,cluster_0406,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (226).JPG,2025_12_21_IMG (226).JPG,Algal leaf spot,train,def4dbabd4654d37f312e9a644f49711499b8c1065c95975486c681435adf2b1,cluster_0407,1,sequence_0015,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (228).JPG,2025_12_21_IMG (228).JPG,Algal leaf spot,train,c4e86b2d9701705d2fd451d691ce59b9befb2a450faddcc766c2863137398459,cluster_0408,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (229).JPG,2025_12_21_IMG (229).JPG,Algal leaf spot,train,2e4a67db06a27bda53171119171882737adb1c1f9408d2e2a852b4de9a7908f7,cluster_0409,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (23).JPG,2025_12_21_IMG (23).JPG,Algal leaf spot,train,74ca8e657ef60cfb17a9349c2be991e2662fb54c739ecffd9e418a4153973d50,cluster_0410,1,sequence_0112,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (230).JPG,2025_12_21_IMG (230).JPG,Algal leaf spot,train,cd5e2b4366585cdb2966980550a5d8f92e3a5e992cbf46fc428452693cb3561d,cluster_0411,1,sequence_0113,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (231).JPG,2025_12_21_IMG (231).JPG,Algal leaf spot,train,b72291c8164317cc461076b27c49c9fb82e5a0426903891533d4a7cfa0023e07,cluster_0412,1,sequence_0113,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (233).JPG,2025_12_21_IMG (233).JPG,Algal leaf spot,train,8c2d0ce67b8edc79f1673b8af7d5a8a28caafe1d8e110cfb5ee5c30e2ce2fc44,cluster_0413,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (235).JPG,2025_12_21_IMG (235).JPG,Algal leaf spot,train,71a6d1919dd5629c826f14e55b78f1823c5efa604bdeb0e27c021918d336d612,cluster_0414,1,sequence_0016,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (236).JPG,2025_12_21_IMG (236).JPG,Algal leaf spot,train,03b1bdef7d62270d0bd7fec893fb31c9245c68c1c06a3e51e2c3efbc3298e8fd,cluster_0415,1,,weak candidate only; singleton
dataset/train/Algal leaf spot/2025_12_21_IMG (237).JPG,2025_12_21_IMG (237).JPG,Algal leaf spot,train,1770c0b3d733433375b1c6fb2c74c5e1b06f714848deefcd8690ef040251f482,cluster_0416,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (238).JPG,2025_12_21_IMG (238).JPG,Algal leaf spot,train,ca8b5778367c65dd03df2cd29a6b34fbfb4d815e6e9f18bb959bf1c8154af85d,cluster_0417,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (24).JPG,2025_12_21_IMG (24).JPG,Algal leaf spot,train,679f2cb258748a49c6f05f6d916f6c5d9fcbc5fec808bec30ca3275690e40132,cluster_0418,1,sequence_0112,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (240).JPG,2025_12_21_IMG (240).JPG,Algal leaf spot,train,da1d9ff9e4e61a39f39071825a3100d41a278a0e6b188d80a40aa93af74115ef,cluster_0419,1,sequence_0114,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (241).JPG,2025_12_21_IMG (241).JPG,Algal leaf spot,train,fe7305d21cef89df98aed8530949f2eb883aec21f3c89ab207e2eb5d2090ba8b,cluster_0420,1,sequence_0114,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (242).JPG,2025_12_21_IMG (242).JPG,Algal leaf spot,train,91d6c140270b3d4ffa6dcdf2ed173c4a35ffd93ea435f6b70a2f32f98b628bf3,cluster_0421,1,,weak candidate only; singleton
dataset/train/Algal leaf spot/2025_12_21_IMG (243).JPG,2025_12_21_IMG (243).JPG,Algal leaf spot,train,666b47a82c9092fa9a93a357742a8836c2180b4cc9176a0844e958447fa29bbc,cluster_0422,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (244).JPG,2025_12_21_IMG (244).JPG,Algal leaf spot,train,fc42fd216d20bcf1a09fa05b6fb51e9f26f6ce00d4e691d6c5bb184f40e86610,cluster_0423,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (247).JPG,2025_12_21_IMG (247).JPG,Algal leaf spot,train,a3e34e91d43c7ce81dc3c619247a6b25fdaf11a1c1470f72387952b9deb64278,cluster_0424,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (249).JPG,2025_12_21_IMG (249).JPG,Algal leaf spot,train,44e1bfdf2d43c2cf796026cf4fa0d4ea7d1b59e367fe35da5b5207f972d1c44e,cluster_0425,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (25).JPG,2025_12_21_IMG (25).JPG,Algal leaf spot,train,4f4d4eefb6bd8bea9bc316d370cd5f521c7be5a3ba32bc6b317f3af97b0a7462,cluster_0426,1,,weak candidate only; singleton
dataset/train/Algal leaf spot/2025_12_21_IMG (250).JPG,2025_12_21_IMG (250).JPG,Algal leaf spot,train,4048d561471fc854581a1ae6f83607fc468db93ef8afc15e697e4b7cff3ecf96,cluster_0427,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (251).JPG,2025_12_21_IMG (251).JPG,Algal leaf spot,train,c0db14a7d529326ca00b8a9bfa64944a42535577ac2eee5d4a900af56953d463,cluster_0428,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (252).JPG,2025_12_21_IMG (252).JPG,Algal leaf spot,train,75674693e287912e5071162b826319dba75e8d99e0600c38018d96b14881d6d8,cluster_0429,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (255).JPG,2025_12_21_IMG (255).JPG,Algal leaf spot,train,b2d5d5ccb7b5be2c971528c984ed505e58eb6ce3ca9ec60b0247f347098f890b,cluster_0430,1,sequence_0017,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (259).JPG,2025_12_21_IMG (259).JPG,Algal leaf spot,train,be24b1fcf0c38abac1fd9604ca17acfdeb6051d1e8ce6e423efc96885826edf6,cluster_0431,1,sequence_0018,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (26).JPG,2025_12_21_IMG (26).JPG,Algal leaf spot,train,be75c1cf537b5ade1b5d94280105576646ceb0af6bf96e081ac65d5b1484f1a6,cluster_0432,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (261).JPG,2025_12_21_IMG (261).JPG,Algal leaf spot,train,0d3113a7391f256b3db1443f1e6f3265e3be970aeabb304905e4cbea3a631947,cluster_0433,1,sequence_0115,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (262).JPG,2025_12_21_IMG (262).JPG,Algal leaf spot,train,36495e044e9e8845d3238ce77d5efa449253c835b7fb7ca2a06a25d82d8858a2,cluster_0434,1,sequence_0115,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (263).JPG,2025_12_21_IMG (263).JPG,Algal leaf spot,train,830f09500f36116a254bf1041fa9d6767f2ffe4902ce534b3fe42032b26f5a9b,cluster_0435,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (265).JPG,2025_12_21_IMG (265).JPG,Algal leaf spot,train,148223c56dd2e0f79a2627fb739bd9bf886d7bb781df665d7d533f6a569d7cac,cluster_0436,1,,weak candidate only; singleton
dataset/train/Algal leaf spot/2025_12_21_IMG (268).JPG,2025_12_21_IMG (268).JPG,Algal leaf spot,train,b2dae075d0c8945e7798fb89616b1b821d4e5f343b1e9cb7dd1ecc45e7ab93dd,cluster_0437,1,sequence_0116,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (269).JPG,2025_12_21_IMG (269).JPG,Algal leaf spot,train,950d8c9447fcd9448afbf12ec6437dd50260a640b71b2b620eb12f8d9a210b32,cluster_0438,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (27).JPG,2025_12_21_IMG (27).JPG,Algal leaf spot,train,b03e3ac900e7566574741f440bdb8bc1664203405418cb0c33fd165475c5f3c8,cluster_0439,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (270).JPG,2025_12_21_IMG (270).JPG,Algal leaf spot,train,3e3234f914d5169d16c4860ddcf2ba37eda9c4b4f824e05a34f719f2200d7a78,cluster_0440,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (271).JPG,2025_12_21_IMG (271).JPG,Algal leaf spot,train,9c93484e07bd3b2f0dc873acf909ef0c6e02691d475af3001019fa787dd93783,cluster_0441,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (272).JPG,2025_12_21_IMG (272).JPG,Algal leaf spot,train,0b74efcc7dd5370183e358e6acb3c5cb96dedcc8137373a5100c145e49ef8b71,cluster_0442,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (275).JPG,2025_12_21_IMG (275).JPG,Algal leaf spot,train,bcdee8c20ce5939b40485008b2657ba4e23cc433c110dc2a01e99dd7195be631,cluster_0443,1,sequence_0019,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (277).JPG,2025_12_21_IMG (277).JPG,Algal leaf spot,train,6b7b4c2dc5651f6a679113042809e52e4894508eaf9d6ab9b28ead712e6c5e52,cluster_0444,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (279).JPG,2025_12_21_IMG (279).JPG,Algal leaf spot,train,41a59a92a0fa13111c7a28aba6cc8ec2871b6b2b061b4df4bf2aaf2ccec6ba06,cluster_0445,1,sequence_0117,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (28).JPG,2025_12_21_IMG (28).JPG,Algal leaf spot,train,28fd78d531662c14947412975877a7cb9d6d8259145012c6bd8ab550cc16e55c,cluster_0446,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (280).JPG,2025_12_21_IMG (280).JPG,Algal leaf spot,train,46086fcb464471de3112cd80003f5e67db866d52cfa380a29ed20d4a5949e0e8,cluster_0447,1,sequence_0117,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (281).JPG,2025_12_21_IMG (281).JPG,Algal leaf spot,train,2e60afbd37c9257f8217e17c8cfd03077228d4dc8480be66bdb22a8999a6e170,cluster_0448,1,sequence_0117,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (282).JPG,2025_12_21_IMG (282).JPG,Algal leaf spot,train,ca6548f90a5e04c393778055ab549288202af73334e1f305b6a76345afc95492,cluster_0449,1,sequence_0117,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (283).JPG,2025_12_21_IMG (283).JPG,Algal leaf spot,train,d705a242866c7b738cbfe30a605e30930d1209d8d8fbd955ba82716fe96f6d7a,cluster_0450,1,,uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (284).JPG,2025_12_21_IMG (284).JPG,Algal leaf spot,train,d9cf39691af0beb8ca277a31e0bcc4578c10e024f54a72391e76acc373c5ff59,cluster_0451,1,sequence_0118,candidate capture sequence requires verification; uncertain visual relationship requires review
dataset/train/Algal leaf spot/2025_12_21_IMG (285).JPG,2025_12_21_IMG (285).JPG,Algal leaf spot,train,f6a7832c86b1a7c7cbe9a163993e8ff1c9d09af2cb805f6471a992a056bd1988,cluster_0452,1,sequence_0118,candidate capture sequence requires verification; uncertain visual relationship requires review
