source_group_id,class,group_size,new_split,group_reason
source_54986e4d49eb106605a5a8e99944ac1d109c7355ade005bdfaf84102b1a3e212,Healthy leaf,1,train,singleton_no_enforced_relationship
source_54b423e4a7f44ca66bb0df5e4a9441dcb8b5011025b4c1cec3bdb46c1719d1fe,Greening,1,train,singleton_no_enforced_relationship
source_54c147c980ca135edd371a84a4b6eca2104a6aa27f6ca38a59ada16be67261bc,Citrus canker,1,train,singleton_no_enforced_relationship
source_54ed4fb4c73fe912061753080854d924a79fe9b2f4ac3c3eb28627dfb7193c46,Healthy leaf,1,train,singleton_no_enforced_relationship
source_54f136636af65febfecf6c22ad3d776f3d2efe90ed86bd5b86c2bfabb70c3e92,Black spot,1,train,singleton_no_enforced_relationship
source_54ff18454f56c80a7d1fafb7296c7a230af8b59ad2b1c79fe9f97691e8a32318,Healthy leaf,1,train,singleton_no_enforced_relationship
source_5549f1772a30234f5027cfbe81a9eb299f36d957bfcb38f8612db7c9706fd021,Citrus pest,1,train,singleton_no_enforced_relationship
source_554ab54b3d4a2822d10dcb35fc784c3f3b546689752f2b1d1fab3f60b570b395,Greening,1,train,singleton_no_enforced_relationship
source_554f8c918c9a8fa5e90ff6c9496bcc3cebf08e932a425ea1a37b7360869b1a91,Citrus pest,2,train,human_SAME_SOURCE
source_557ae58d88733dd624ab413c70bd7cf9da44a88511249cf09b742f6a9dbf2bab,Black spot,1,val,singleton_no_enforced_relationship
source_558057530e3828b42ff2ecc6758c16130974add146ebfe5e035240235a2b3fec,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_55a8b905aad08ac697e8ee2f99cea2ed92ee640b66b3bc8b10746b36dcbf0598,Healthy leaf,1,test,singleton_no_enforced_relationship
source_55de12a764802ab613fc4fc2fdd5b0314dc33693614f859851127e18cdd89cac,Greening,1,train,singleton_no_enforced_relationship
source_55f7e2a62e94ea2d9dd41482b47809b8cc55cbcaaebe4188c225d1bfb8881e65,Citrus pest,1,train,singleton_no_enforced_relationship
source_55fbe6ffbc011974ae4d895941f287edfa588bb76a5487049df686439ae382cb,Citrus pest,1,train,singleton_no_enforced_relationship
source_560e82aa05eb1c768bc0a79398a6983ecd9fed786ea0a3e06b0fd877d75d4a59,Black spot,1,train,singleton_no_enforced_relationship
source_5618698156fa3b9e654b269a4ef5c6bb8e95f7714c41318cb6cd5bdbd469ff28,Black spot,1,test,singleton_no_enforced_relationship
source_56458ed8efa9c4b382454648af33c0cd7521bcd0ffcd91593b0d350033380fad,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_566319772de1949bdde212a74b46e2bf05b3ee4869f6f30a2a062f5b13039aa2,Black spot,1,train,singleton_no_enforced_relationship
source_56a52f8b1f2e4cb4075371d339192ee26f059336a5e3afc1650557d6569ea05b,Citrus canker,1,train,singleton_no_enforced_relationship
source_56d734a0d0fa5ebba2539033bb79052be5653235e633e56d1a51c49537427ece,Healthy leaf,1,val,singleton_no_enforced_relationship
source_56f4f22a6cbfcf2f58d489d03ad932114d0fd1576130e27873f80bf3cab54935,Greening,1,train,singleton_no_enforced_relationship
source_572a2eb49d36f38a92aa3b677e36851f18a27a05a67fe77c6e567703e3747703,Healthy leaf,1,val,singleton_no_enforced_relationship
source_575258c3388866531f250ce411e8a3f4de26d28d429b559c6bfd69044b17aacd,Healthy leaf,1,val,singleton_no_enforced_relationship
source_575876e67515599cbf5d07f1f425d3b663e577a2246321d359ea8b3041354e1d,Black spot,1,test,singleton_no_enforced_relationship
source_57588028858e8c476833196cf24fadf5bb3d11d5e400e760fcd2734316a44ae4,Citrus canker,1,train,singleton_no_enforced_relationship
source_57e2086384f8703beafd3f0a98c482713130dc80d3e9dc797c88566077143eaa,Citrus canker,1,train,singleton_no_enforced_relationship
source_57f4630ba872601e0d287427e7ae63a59be449e9a381e9f09e23d0e1edca4724,Citrus pest,1,train,singleton_no_enforced_relationship
source_57f4e54138377073ec1313f98ad559cc0098acd24822793313a274df49717a85,Healthy leaf,1,test,singleton_no_enforced_relationship
source_5847c93135bfc50cfb934aa1d82f4319747b83b73a82815b96ac2fa1694cab8f,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_585d588f911104cabb5b0bd09fd535b9d442e0f877d695020010562116ddcec0,Citrus canker,1,val,singleton_no_enforced_relationship
source_5866406696bca1ab947a28f0d1b29c9d9e9f87192b8bc194562ef8117ccc3803,Black spot,1,test,singleton_no_enforced_relationship
source_588e833bee8272bce72d7eedcaf12f923b270bc6fe91e2c7ad6687a6e83f5664,Healthy leaf,1,train,singleton_no_enforced_relationship
source_5896e6a36210305f53edbcc79605c0f5694146a9eca6026761e3904fcbb8707b,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_58d33be6c0351e3414f67e3e1a089d141c90b347f7475523cbc562120c1fb01e,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_58edeb37b12f288cf6553e029160196baefccb578c642e3b41b7085c11295b00,Citrus canker,1,test,singleton_no_enforced_relationship
source_58fa0182745d9fcae0b5df538eac9a40e962b50f01a9409c49b1ab223f093dd3,Greening,1,train,singleton_no_enforced_relationship
source_59116c6cf400b2be5bb4f93ddb6f06b6fc036b9f83adf61b8abfd27d2585cfe8,Healthy leaf,1,train,singleton_no_enforced_relationship
source_59469bf33520ddf6c87daa164fbef16421dae039a21e85a3b6f78b5ce61c9ae6,Citrus canker,1,train,singleton_no_enforced_relationship
source_5970fafd63591022c369089e2cfb869fe2f5e9928c30028593aa42d465676b6d,Healthy leaf,1,train,singleton_no_enforced_relationship
source_597f03c2bdd8418e4e1179f907339d64c818912fa7c1e09fc8dd2164decea43d,Citrus pest,1,train,singleton_no_enforced_relationship
source_59a297ffe817525daffb47ed96050c2a6c3d818d8fcba231c45183f755a84ac1,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_59ce73a5a9abb15de0be465bc4c99a8e422da4b2171de3a75e8378bdfcbb7698,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_5a05e7e941dc4dc8440d90724a243d8f3cc5cb3d502f5e1242f9d2c663d0d8c6,Greening,1,train,singleton_no_enforced_relationship
source_5a2f54bbcda9035be210e4306e4f2463b0144caca97244c3e9db99285e58c4de,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_5a42b903b8b36cb35bc827b9c7368a71ac8fb869cd9f76d05e3236eea28e5fbb,Citrus canker,1,train,singleton_no_enforced_relationship
source_5a590850d1b96f75f05a6998f5a94d4bc384e3b2e6c79bde30bbe014764ccb87,Greening,1,train,singleton_no_enforced_relationship
source_5a6320667ecf5ce533437877916860f89e0cc7795c4aac86da2b0a49bab1f72e,Healthy leaf,1,train,singleton_no_enforced_relationship
source_5a7811c43f73384e8eab9ce4837bde386a9ae0af3e8a5f80a63206eb21bcb2d6,Citrus canker,1,val,singleton_no_enforced_relationship
source_5a8adaf6a69daed8c4b4955c5abd369762ff6275323f9e8c806da5275811e342,Citrus canker,1,train,singleton_no_enforced_relationship
source_5a9d518e239e197fc898e367b6f34208ad5ca7ed6e8d4daee5f2acdd94d31823,Greening,1,train,singleton_no_enforced_relationship
source_5a9f5e708b04d2b724d8854b3b750fbf4917bec534778615f797daf5e74cdeee,Black spot,1,train,singleton_no_enforced_relationship
source_5abae31a229301e37b8f2c1ca0054dadfdad182fbe8bfa1bae20eeb6ca54b23a,Citrus canker,1,train,singleton_no_enforced_relationship
source_5abb9a5fbe4ad85aee3d3529951a630ccbecd9bf810f60a527a2b5a6d21a9b9b,Citrus canker,1,train,singleton_no_enforced_relationship
source_5ad615028c037b971b56787f245c93df510a5bdbfe724662d4c2b2e3169e525d,Healthy leaf,1,train,singleton_no_enforced_relationship
source_5ad792a88349bf4d0e3cdeac628860384b07107cb22112e6875ee04eca24d3a5,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_5af54ffd9fcda82d70483b66679eccc92f32a1ee726701943ed36af3ea81607d,Black spot,1,val,singleton_no_enforced_relationship
source_5b28264ddba9453dd19263affbf8828137513d43e44071a54ce172278dc50bcf,Citrus canker,1,train,singleton_no_enforced_relationship
source_5b3ddd491769073a6d0259b03bbe626ab6a82acc980fc33faf9fc18a5504fcf3,Healthy leaf,1,train,singleton_no_enforced_relationship
source_5b57b40b9d2235a8c6514780a98d8d0acbeaeeb2c3eb359e8ea048b5bebc03b4,Citrus canker,1,val,singleton_no_enforced_relationship
source_5b5b1c5e33c406c986086836ccc923019de02a1679116101c5d010112cd93c4b,Greening,1,test,singleton_no_enforced_relationship
source_5b6afe213baaf9d65ba4039aaef3b564633b81bb259cf4a9745c4f624d8a07b2,Citrus pest,1,train,singleton_no_enforced_relationship
source_5b831a1b80c799c8f9dc04efcfd8856df68e62928edaa6c8efac41d225179caa,Citrus canker,1,val,singleton_no_enforced_relationship
source_5b96f473f997a492c84c6680e3c30c3139a6a9b2e3ecc204c77fcf10685d0193,Greening,1,test,singleton_no_enforced_relationship
source_5bb3b98926a639761364af6dad3223157a1588489f77b97360d2e83807ad6463,Greening,1,train,singleton_no_enforced_relationship
source_5bc92dd74613426529bb4dcfdf0b600ff179fc9334c6cc7029e8f482ea671d53,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_5bed328e4b858a2d8b2da6d630bd6e7ac14a5bbbaf60e85f24cfc27a2b93f76e,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_5bed849fd0a7c0263b786257279ac14176948f7cd5a16bf27a2ac51bcebbe5cc,Citrus pest,1,train,singleton_no_enforced_relationship
source_5bf6779776f38738f101d0c87baa991a08f1286562638751cdc53c04c440eea0,Black spot,1,train,singleton_no_enforced_relationship
source_5c012b8607097a3e0f5ecfe44d9d4124d288eb80b5bd28ad6331c48210125b0c,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_5c13bfb65db0969b3be85f3ca4beb8372a691404933688df62722843d3b83b1e,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_5c161b3eb662df86367de6456a7e5aceabf0958492fe425985fb51579c214ca1,Black spot,1,test,singleton_no_enforced_relationship
source_5c4eabeab52b4cc86320d393c9347095228b09eb064a3d802118e494ab56e8a8,Citrus canker,1,train,singleton_no_enforced_relationship
source_5c51c74930d8c42fb411fe05c919472287ae8e9c5cdf3f688f233e2107bd01dc,Black spot,1,val,singleton_no_enforced_relationship
source_5c68857df46dc37c4bed468c8116c8a59d07dc88bdd46334d10bdaec212b6af3,Citrus pest,1,test,singleton_no_enforced_relationship
source_5c98b0d0422f7c2d9d6f52854acc5a934342a2a613b7cb82ce566690ffe861da,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_5ca4d89b4903aaebfe207d78e6e1e1e9d3a3ee2c84f3e02c2346f0ebf405665c,Greening,1,test,singleton_no_enforced_relationship
source_5ce7afe1e7c3e9ebc91213da89ea28c4867fec11d5e4c7f02eb7c237f505130c,Healthy leaf,1,train,singleton_no_enforced_relationship
source_5d2e95f5950295cfafb1ec982ddc4139e23551a37239f6ecc4742712ba3592da,Citrus pest,1,train,singleton_no_enforced_relationship
source_5d41dfc72818e97fb5f05062627955fbb7eed4dc04147485c54c0918d85a069d,Black spot,1,train,singleton_no_enforced_relationship
source_5dbe5b9af9addf70ed35aab34de1153746a458c564157634e63882ef064108bf,Greening,1,val,singleton_no_enforced_relationship
source_5dd13c5028ef9a6d41b925b7bfb04968e57af1c9063c08496eb4bf778bc9ed39,Black spot,1,val,singleton_no_enforced_relationship
source_5dd4d37e56100b9586fd111356aa94317c91c4fdd8f0e73824967504a468b3c1,Citrus pest,1,train,singleton_no_enforced_relationship
source_5dfa4996b3de7dd2570e312db6295ae9d74f14f0a3928fcc453dc8d752533be2,Citrus canker,1,val,singleton_no_enforced_relationship
source_5e47f1efcb0fc3296fa4127c674164bb5ef08f87987afd9f3c5c7f9012a3faef,Citrus canker,1,train,singleton_no_enforced_relationship
source_5e49aafd239066524486772c1f4a34d347d665a842888422e4d25240d95e9ca5,Healthy leaf,1,train,singleton_no_enforced_relationship
source_5e5ef78f077f88b2475b3dba80caaccc7e5ff84ea370f350b3ff5c64057ab9cf,Citrus canker,1,train,singleton_no_enforced_relationship
source_5e9f546c4fb1444c6edc5b1cc6c2a919a19087abea5e7ebf31fc9baaf4e774de,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_5ea0f954711dddb143104a67b9db80903cae837c8c7ee74aaf3b4d8e6b626219,Citrus canker,1,train,singleton_no_enforced_relationship
source_5eb7ab75e1e1b04c0476c3625f0dbf536b78c61fd019f0c1e9ba39f69b97be2f,Healthy leaf,1,test,singleton_no_enforced_relationship
source_5ec1cb6de850985a8cbec46ba66d646a5a951388f16766111c93938ab3442242,Citrus canker,1,train,singleton_no_enforced_relationship
source_5f115a5d0f75e7085c047fda89d3b87de9605bb03a4942b10dbd207f125a76ab,Citrus canker,1,train,singleton_no_enforced_relationship
source_5f173f3e976418a1bf618c0b16aa500c7b722f8511b0d1dacb541e03b3401d83,Citrus pest,1,train,singleton_no_enforced_relationship
source_5f186c4100725e991342a71eb2afd0fbdb17931d24dc144e1c35e47231df156e,Healthy leaf,4,train,AB_pair_evidence;existing_AB_cluster;existing_AB_manifest;refined_capture_strong_link
source_5f2e4c2272013283965416c5903b5c957937c3a3a2b344e5d9d68fc3042188ad,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_5f4a2288fd948ef4ff6137aa7a4904a6f61a591ef24edf5f2f6f0dc8d3be8794,Citrus canker,1,train,singleton_no_enforced_relationship
source_5f5262d79144cd6ca71dd3f38830672c5e3413d83bc28beb48924de3290a776e,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_5f5faa2a854cdb5d1c78319d819b921531bd78146ca7ed07c33c06635a2fa94b,Black spot,1,val,singleton_no_enforced_relationship
source_5f806495f0e1766bc99babbf27193e5e60b4c0971ccc762265225a74346b59ca,Citrus canker,1,train,singleton_no_enforced_relationship
source_5f85463cd6b5c29206339fab78de70afd125987a872b0ee954dd0226ce485996,Black spot,1,train,singleton_no_enforced_relationship
source_5fab485ac6c0b8f5099f9e38458c74fdb114b6180cb4ad80ef3a8248a9d6bc9c,Citrus pest,1,train,singleton_no_enforced_relationship
source_5fbd47c956e84c173bed082aef973d1cb64dd6dd7ea2589534e812417d690119,Citrus pest,1,train,singleton_no_enforced_relationship
source_5fcb7f6c733d128e8d9303516f646890cd19bd5a569706f2881a54440d8b91e8,Black spot,1,train,singleton_no_enforced_relationship
source_5fe070381248f46954eed624baafc943ae347033e8d713c4f1ac6895916743f4,Citrus pest,1,train,singleton_no_enforced_relationship
source_6005dbe86955cc9e42016371cbc2d7f0a10678e16d757e8b10b46260e1bc0dfd,Citrus pest,1,train,singleton_no_enforced_relationship
source_6016c46c30ee57165ce945b0590744481f61ac38c354020fb82222557f59217f,Black spot,1,train,singleton_no_enforced_relationship
source_60521413a4dec200496801d129b950ea8a4133f1dfd5062b0cd6176538b08bc9,Black spot,1,train,singleton_no_enforced_relationship
source_605f497289451d862ae0318e62007bf01455dab46ee42bfabcab34a9ed3a4881,Citrus pest,1,train,singleton_no_enforced_relationship
source_60757892e65161acca4f96aa6c438f7e73dc3d6f2fc88eb06d6800670afcb28a,Black spot,1,train,singleton_no_enforced_relationship
source_608c8a998b9326c34918c192dd478a840fc3f397d95ca3125c1d561fb7c89dc4,Citrus canker,1,test,singleton_no_enforced_relationship
source_60cf60fc82360e2a69665e610d015250b471a8f321139f0c86fd61422e356f33,Greening,1,train,singleton_no_enforced_relationship
source_60d7c8ca641fea8cf07577b47c99904416d13b9e238c18da99e91634d34537e2,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_60eef699904d3135ed958728a09c8f9b7d6a161ba800c05341e14a9470b6efbb,Healthy leaf,1,train,singleton_no_enforced_relationship
source_60f98d67210e4946600d034300e95ecbe8aa210ba6af3232537daeef22a31331,Greening,1,train,singleton_no_enforced_relationship
source_60fc4e332ab772fee097e9792e8b6c16ce2ede9495c7fd552eae1687393cecd3,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_610d87006d97c16cf7c0965d32e5d894d24a2c64a93d4e0a19e37846f94c9a2f,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_6113f6648a50dab3c22f2123a7590bd47f74243bd0f26b99385dd8e83ba8ed57,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_612e6bbc3de9a4b3aeee16c0f638ebf10ac7199bf2a3653d8bd6e568aa4e949d,Citrus pest,1,val,singleton_no_enforced_relationship
source_614a78245e432708c87087c7f4605c65ed5d5b73918c49250d02313fff806e98,Citrus canker,1,val,singleton_no_enforced_relationship
source_6153a5cb6c8796baed77f3093cf004e4c930957d5a684c3924b3e3d30649ac4a,Citrus canker,1,test,singleton_no_enforced_relationship
source_61da848bf94e89b2e6b47ef290835b220595b4e4edeede45dfb9d1397d15edf2,Algal leaf spot,1,val,singleton_no_enforced_relationship
source_62035eb0f3992c1a9bad0a938411f8ce157f1db6d50b7095f7580d75a0711a60,Greening,1,test,singleton_no_enforced_relationship
source_6235c840cc54cfcf1b665e6668f812a14bc03e50d2c23c5969d5bbae2c60d52a,Citrus pest,1,train,singleton_no_enforced_relationship
source_62450b462e6323707450d08bb4c0cbbee71b6622e0e8d4b2d13dd563d3cf07fc,Citrus canker,1,train,singleton_no_enforced_relationship
source_6258ad7b9590e14456f0cbf0fa2a6be314e7058c7cf041146d650b742190840b,Greening,1,train,singleton_no_enforced_relationship
source_625d94d2b878d0818656ee7308ca3e3d3fefb2cb030a9f5fbef24ef307870215,Black spot,1,train,singleton_no_enforced_relationship
source_62e24301ada153debaa54e0b867113a5e6414d90dbb2bd98dd80d3468e5694a7,Citrus pest,1,train,singleton_no_enforced_relationship
source_62eff3ac56e01b37b3c03c4ea518138782dd6b913647eed5da9f5b2bc958ff5e,Citrus pest,1,test,singleton_no_enforced_relationship
source_62f78b450edac27c9dcd25f4f11a43eb648d212b719b87bbe439a4e89becec4b,Citrus pest,1,train,singleton_no_enforced_relationship
source_6309bccf22e69f130e8b5134e84f40ed94d636075c3b2500b940f1fbe710d180,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_63316c471be3a84bd8fb41e96225fa5ed992fce6a3c9e63bf2d1e83906fbef7a,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_633179395d58ad9bb39c60e958b50c14f3f2c675d22b86fa2a5d3bdbec68f47f,Healthy leaf,1,train,singleton_no_enforced_relationship
source_634a640672ad54e6c2cd36e9f6e23a1877518f54fb34d94692addef18d22c770,Healthy leaf,1,test,singleton_no_enforced_relationship
source_6389de9f8e3978673e8a12be8776e6f663de891bc3515a667327a08d51797c51,Greening,1,test,singleton_no_enforced_relationship
source_63d7ce66aa60ea47214cad8ad232fc845713177523cf1a841836e20401126672,Greening,1,train,singleton_no_enforced_relationship
source_63e7226494dc253e0d0ea011074328ad51fa17974ff49438d4062ba7be7390eb,Citrus pest,1,val,singleton_no_enforced_relationship
source_63ef82a918f791c907589ba8ce7d40c6495cf439f50916048e7e7ab4cf723ab9,Healthy leaf,1,train,singleton_no_enforced_relationship
source_640a53b25d24f7e858dd98b1c55d842f8b4e07f87e5ed8486c3e17507a64b8cf,Black spot,1,train,singleton_no_enforced_relationship
source_641786d46f9fdd02b1ee28a6bf4865d5921655c3ae284d651964dd558469c805,Greening,1,train,singleton_no_enforced_relationship
source_641ca1ca42760793b98c781189efe41123707592182db482ea71b3eb22772ec6,Healthy leaf,1,val,singleton_no_enforced_relationship
source_643470789e4af139e3854f1b8d92a053c0bdd8fd6919f42131a344250b2db458,Healthy leaf,1,train,singleton_no_enforced_relationship
source_644ced79c299f3c5a671fcd9f0a2e029d0ee7a7702c417a5693618a615304116,Greening,1,train,singleton_no_enforced_relationship
source_64cc30d5480f5d6e996611380879b0816211f88b8ad99adfb4d0dcfd2de94edd,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_64d8f3cf7c1631647e6a23523f55871db3238e1cbda6b1469cea86d61291ad8d,Citrus pest,1,train,singleton_no_enforced_relationship
source_64dacdbd40593ebfc008d9cdebdf17d03058c5dea0940a7c204424a3dd04dc49,Citrus canker,1,train,singleton_no_enforced_relationship
source_6521963e4c2227e50664336025e437c06b4ba7d6ee7ec89e09994fa2fc4f7c47,Black spot,1,train,singleton_no_enforced_relationship
source_6530e669b0fa081474240ed32c48dde7c3c1a49bce0a59124418ac6ffa394012,Algal leaf spot,1,train,singleton_no_enforced_relationship
source_653f0ac91bfb53b8f5cb3045f0d51809d2e351361389770d8fbee34005927696,Citrus pest,1,test,singleton_no_enforced_relationship
source_65450f1704bf7e8d99e428d54cca407cc465e00e24b75eaad78a67e180d4288e,Greening,1,test,singleton_no_enforced_relationship
source_654f4add99a841280f6a31ed9dd99061ac9226598cc57168f02920fa74f41ba4,Algal leaf spot,1,test,singleton_no_enforced_relationship
source_65729b94bf1d9423f78a080ecde74edaa90570d2d3debf282e4eb713db266bbe,Black spot,1,test,singleton_no_enforced_relationship
source_65d4170763916ec35d0cb08c7b96f72247202b98f203ee157000113eb9060feb,Black spot,1,train,singleton_no_enforced_relationship
source_663e73c50732ea44518f662477d89e91607eef1c1eaa767451e2351bb607a32e,Citrus pest,1,train,singleton_no_enforced_relationship
