filepath_a,filepath_b,sources,is_audit_near_candidate,is_filename_neighbor,existing_dhash_distance,dhash_distance,phash_a,phash_b,phash_distance,normalized_pixel_mae,color_histogram_intersection,category,category_label,review_status,filename_a,class_a,split_a,sha256_a,filename_b,class_b,split_b,sha256_b,cross_split,split_combination,class_comparison,same_class_date,filename_number_gap,saved_decision,new_split_a,new_split_b
dataset/train/Algal leaf spot/2025_12_21_IMG (21).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (22).JPG,filename_neighbor,False,True,,2,3dc5c286831e9f98,3de5c28683969f90,4,0.0101501867175102,0.962890625,C,probable near duplicate,requires human verification,2025_12_21_IMG (21).JPG,Algal leaf spot,train,2fac19cbb6c59e3b61be968051b099bbc3bc36c41cf9b39394278c200b29cbd1,2025_12_21_IMG (22).JPG,Algal leaf spot,train,927414f25236332118e2cb6440d3a5c29ab8615e49c7aac40c29e955154e9a9b,False,train,Algal leaf spot,True,1.0,,val,test
dataset/train/Algal leaf spot/2025_12_21_IMG (223).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (224).JPG,filename_neighbor,False,True,,6,2ac095bd2ad0f52b,2ac0953f6ad0b50f,6,0.0179652404040098,0.9383138020833334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (223).JPG,Algal leaf spot,train,f6a3bd91b5069e3a13b1b6d5fd87ba9f8d0a80906fb221d26af31ac7f41a3f33,2025_12_21_IMG (224).JPG,Algal leaf spot,train,c116ea81bd80d86c272f9bc1de55076606e763913e5e2e7808c8fde1e6af5804,False,train,Algal leaf spot,True,1.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (23).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (24).JPG,filename_neighbor,False,True,,2,2b15d47a8f498c66,2b15947a8f4b8c66,2,0.0180328954011201,0.9764811197916666,C,probable near duplicate,requires human verification,2025_12_21_IMG (23).JPG,Algal leaf spot,train,74ca8e657ef60cfb17a9349c2be991e2662fb54c739ecffd9e418a4153973d50,2025_12_21_IMG (24).JPG,Algal leaf spot,train,679f2cb258748a49c6f05f6d916f6c5d9fcbc5fec808bec30ca3275690e40132,False,train,Algal leaf spot,True,1.0,,val,train
dataset/train/Algal leaf spot/2025_12_21_IMG (230).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (231).JPG,filename_neighbor,False,True,,4,3d9ec269c466b063,3d9fc2e8c462b063,4,0.0234687775373458,0.954833984375,C,probable near duplicate,requires human verification,2025_12_21_IMG (230).JPG,Algal leaf spot,train,cd5e2b4366585cdb2966980550a5d8f92e3a5e992cbf46fc428452693cb3561d,2025_12_21_IMG (231).JPG,Algal leaf spot,train,b72291c8164317cc461076b27c49c9fb82e5a0426903891533d4a7cfa0023e07,False,train,Algal leaf spot,True,1.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (240).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (241).JPG,filename_neighbor,False,True,,3,6c1c8ec3c9cd8566,681c9ec3d9cd8564,4,0.0134025225415825,0.973876953125,C,probable near duplicate,requires human verification,2025_12_21_IMG (240).JPG,Algal leaf spot,train,da1d9ff9e4e61a39f39071825a3100d41a278a0e6b188d80a40aa93af74115ef,2025_12_21_IMG (241).JPG,Algal leaf spot,train,fe7305d21cef89df98aed8530949f2eb883aec21f3c89ab207e2eb5d2090ba8b,False,train,Algal leaf spot,True,1.0,,train,val
dataset/train/Algal leaf spot/2025_12_21_IMG (241).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (239).JPG,audit_near_candidate,True,False,4.0,4,681c9ec3d9cd8564,68349ec3d9cd854c,4,0.0369383171200752,0.9466959635416666,C,probable near duplicate,requires human verification,2025_12_21_IMG (241).JPG,Algal leaf spot,train,fe7305d21cef89df98aed8530949f2eb883aec21f3c89ab207e2eb5d2090ba8b,2025_12_21_IMG (239).JPG,Algal leaf spot,val,e94cdb25b37e44a831771557535691dc34bbe3d7b8679d93667f3aa592d87ca8,True,train-val,Algal leaf spot,True,2.0,,val,train
dataset/train/Algal leaf spot/2025_12_21_IMG (243).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (244).JPG,filename_neighbor,False,True,,8,7f4b95a8c0354b52,7f4b95acc0940fc2,8,0.0487767420709133,0.9305013020833334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (243).JPG,Algal leaf spot,train,666b47a82c9092fa9a93a357742a8836c2180b4cc9176a0844e958447fa29bbc,2025_12_21_IMG (244).JPG,Algal leaf spot,train,fc42fd216d20bcf1a09fa05b6fb51e9f26f6ce00d4e691d6c5bb184f40e86610,False,train,Algal leaf spot,True,1.0,,val,train
dataset/train/Algal leaf spot/2025_12_21_IMG (249).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (250).JPG,filename_neighbor,False,True,,6,788fa14497add234,7889a54597ab9235,8,0.042078673839569,0.951904296875,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (249).JPG,Algal leaf spot,train,44e1bfdf2d43c2cf796026cf4fa0d4ea7d1b59e367fe35da5b5207f972d1c44e,2025_12_21_IMG (250).JPG,Algal leaf spot,train,4048d561471fc854581a1ae6f83607fc468db93ef8afc15e697e4b7cff3ecf96,False,train,Algal leaf spot,True,1.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (251).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (252).JPG,filename_neighbor,False,True,,3,7bc0941f7a70218f,7bc0843f7a70218f,2,0.0190225429832935,0.9335123697916666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (251).JPG,Algal leaf spot,train,c0db14a7d529326ca00b8a9bfa64944a42535577ac2eee5d4a900af56953d463,2025_12_21_IMG (252).JPG,Algal leaf spot,train,75674693e287912e5071162b826319dba75e8d99e0600c38018d96b14881d6d8,False,train,Algal leaf spot,True,1.0,,test,train
dataset/train/Algal leaf spot/2025_12_21_IMG (277).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (276).JPG,filename_neighbor,False,True,,7,301cc970cd73cd33,301ccb70cd33cd33,2,0.0316562615334987,0.7593587239583334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (277).JPG,Algal leaf spot,train,6b7b4c2dc5651f6a679113042809e52e4894508eaf9d6ab9b28ead712e6c5e52,2025_12_21_IMG (276).JPG,Algal leaf spot,val,25bda3bc208574b84e9a368c5240aca35d18dffafd9ff4cd267ab9a70e7499cf,True,train-val,Algal leaf spot,True,1.0,,train,val
dataset/train/Algal leaf spot/2025_12_21_IMG (279).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (278).JPG,audit_near_candidate|filename_neighbor,True,True,0.0,0,796bc334c91acc19,786bc334cd1acc19,2,0.0087529998272657,0.9632161458333334,C,probable near duplicate,requires human verification,2025_12_21_IMG (279).JPG,Algal leaf spot,train,41a59a92a0fa13111c7a28aba6cc8ec2871b6b2b061b4df4bf2aaf2ccec6ba06,2025_12_21_IMG (278).JPG,Algal leaf spot,val,6e07fc337aa1029521d80b1ab96f19347c2b372cf62b38ec740c974c510d1f8e,True,train-val,Algal leaf spot,True,1.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (280).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (281).JPG,filename_neighbor,False,True,,5,796bc334c91acc19,7d61c336cd1ac419,6,0.0168377235531806,0.962646484375,C,probable near duplicate,requires human verification,2025_12_21_IMG (280).JPG,Algal leaf spot,train,46086fcb464471de3112cd80003f5e67db866d52cfa380a29ed20d4a5949e0e8,2025_12_21_IMG (281).JPG,Algal leaf spot,train,2e60afbd37c9257f8217e17c8cfd03077228d4dc8480be66bdb22a8999a6e170,False,train,Algal leaf spot,True,1.0,,train,val
dataset/train/Algal leaf spot/2025_12_21_IMG (280).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (278).JPG,audit_near_candidate,True,False,0.0,0,796bc334c91acc19,786bc334cd1acc19,2,0.0099315764382481,0.962890625,C,probable near duplicate,requires human verification,2025_12_21_IMG (280).JPG,Algal leaf spot,train,46086fcb464471de3112cd80003f5e67db866d52cfa380a29ed20d4a5949e0e8,2025_12_21_IMG (278).JPG,Algal leaf spot,val,6e07fc337aa1029521d80b1ab96f19347c2b372cf62b38ec740c974c510d1f8e,True,train-val,Algal leaf spot,True,2.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (281).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (282).JPG,filename_neighbor,False,True,,4,7d61c336cd1ac419,7d61c336cd1ac419,0,0.0218587238341569,0.9684244791666666,C,probable near duplicate,requires human verification,2025_12_21_IMG (281).JPG,Algal leaf spot,train,2e60afbd37c9257f8217e17c8cfd03077228d4dc8480be66bdb22a8999a6e170,2025_12_21_IMG (282).JPG,Algal leaf spot,train,ca6548f90a5e04c393778055ab549288202af73334e1f305b6a76345afc95492,False,train,Algal leaf spot,True,1.0,,val,train
dataset/train/Algal leaf spot/2025_12_21_IMG (281).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (278).JPG,audit_near_candidate,True,False,5.0,5,7d61c336cd1ac419,786bc334cd1acc19,6,0.0213714018464088,0.9559733072916666,C,probable near duplicate,requires human verification,2025_12_21_IMG (281).JPG,Algal leaf spot,train,2e60afbd37c9257f8217e17c8cfd03077228d4dc8480be66bdb22a8999a6e170,2025_12_21_IMG (278).JPG,Algal leaf spot,val,6e07fc337aa1029521d80b1ab96f19347c2b372cf62b38ec740c974c510d1f8e,True,train-val,Algal leaf spot,True,3.0,,val,test
dataset/train/Algal leaf spot/2025_12_21_IMG (284).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (285).JPG,filename_neighbor,False,True,,3,3a3f85e05a96c34a,3a3f85e05a96c34a,0,0.0164822041988372,0.956787109375,C,probable near duplicate,requires human verification,2025_12_21_IMG (284).JPG,Algal leaf spot,train,d9cf39691af0beb8ca277a31e0bcc4578c10e024f54a72391e76acc373c5ff59,2025_12_21_IMG (285).JPG,Algal leaf spot,train,f6a7832c86b1a7c7cbe9a163993e8ff1c9d09af2cb805f6471a992a056bd1988,False,train,Algal leaf spot,True,1.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (288).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (291).JPG,audit_near_candidate,True,False,4.0,4,6e42913d4f923e4a,7e43913d5f902a4a,6,0.0230838954448699,0.8445638020833334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (288).JPG,Algal leaf spot,train,7918fc1518b6f4b32bc7cc9baeb74bea5614df14e185ad9eb9ad49025b25c3d2,2025_12_21_IMG (291).JPG,Algal leaf spot,val,fb1522bb055c1aef02b5de22425238955eb45957e37f918d0f096c334b02171d,True,train-val,Algal leaf spot,True,3.0,,train,val
dataset/train/Algal leaf spot/2025_12_21_IMG (290).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (289).JPG,audit_near_candidate|filename_neighbor,True,True,4.0,4,6e43913d4f922e4a,7e43913d4f922a4a,2,0.012091502547264,0.86669921875,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (290).JPG,Algal leaf spot,train,c464293038a9631f935ae00251b29cdae3654d5881bc6c9edab12369f212ff63,2025_12_21_IMG (289).JPG,Algal leaf spot,val,82b4e23b3746443cd1a07d4ca6c1f3608d9c07d2dfb8688637865257358ce54b,True,train-val,Algal leaf spot,True,1.0,,test,train
dataset/train/Algal leaf spot/2025_12_21_IMG (290).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (291).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,6e43913d4f922e4a,7e43913d5f902a4a,4,0.0138033600524067,0.9254557291666666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (290).JPG,Algal leaf spot,train,c464293038a9631f935ae00251b29cdae3654d5881bc6c9edab12369f212ff63,2025_12_21_IMG (291).JPG,Algal leaf spot,val,fb1522bb055c1aef02b5de22425238955eb45957e37f918d0f096c334b02171d,True,train-val,Algal leaf spot,True,1.0,,test,val
dataset/train/Algal leaf spot/2025_12_21_IMG (295).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (296).JPG,filename_neighbor,False,True,,3,3b2bc5b45e823a1a,3b2b85b45e823a1b,2,0.0132413571700453,0.9034830729166666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (295).JPG,Algal leaf spot,train,aa283a5db744e6e0d719669a4512af8e416b5f20d7869a9b1c02a451c6d31160,2025_12_21_IMG (296).JPG,Algal leaf spot,train,73ddb283bcef391ae39105d42b1b7f370161a10ece0b023fb7afd3a961205352,False,train,Algal leaf spot,True,1.0,,test,val
dataset/train/Algal leaf spot/2025_12_21_IMG (296).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (297).JPG,filename_neighbor,False,True,,1,3b2b85b45e823a1b,3a2b85b45e833a5a,4,0.0179202407598495,0.8980305989583334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (296).JPG,Algal leaf spot,train,73ddb283bcef391ae39105d42b1b7f370161a10ece0b023fb7afd3a961205352,2025_12_21_IMG (297).JPG,Algal leaf spot,train,8046c723c3e58e92e5076d56f8dfa8c2a4d13765132a663e9f52793528589362,False,train,Algal leaf spot,True,1.0,,val,train
dataset/train/Algal leaf spot/2025_12_21_IMG (298).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (299).JPG,filename_neighbor,False,True,,3,6f40952dc91699b3,6f409525c91ecc3b,8,0.022991344332695,0.9619954427083334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (298).JPG,Algal leaf spot,train,b092ed22528c994a4a4889350afa18b31aa75d0805560d422300ed4483fa4b67,2025_12_21_IMG (299).JPG,Algal leaf spot,train,5dd3348eb49665fa61eabe2a44d68269c28cc98c6a89e87f514118afef51f728,False,train,Algal leaf spot,True,1.0,,val,train
dataset/train/Algal leaf spot/2025_12_21_IMG (39).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (40).JPG,filename_neighbor,False,True,,0,79ce9064c3368f92,79ce9064c3368f92,0,0.0098093468695878,0.96240234375,C,probable near duplicate,requires human verification,2025_12_21_IMG (39).JPG,Algal leaf spot,train,90a92fdf2b8a84710a5f04c99f1ea1585309ac513c784779992ba03484cc4fd7,2025_12_21_IMG (40).JPG,Algal leaf spot,train,8b56f3359dae0cb0b73542331110cdf0dca3aeecbbbe6e2b759ff71d61604515,False,train,Algal leaf spot,True,1.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (45).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (46).JPG,filename_neighbor,False,True,,3,7a86c5ce86589e68,7a86c5ce86589a69,2,0.0134034799411892,0.9696451822916666,C,probable near duplicate,requires human verification,2025_12_21_IMG (45).JPG,Algal leaf spot,train,29ae06bb78a3897f5dd27f227d44a86fc981787d8fc159a4b121bb90adf93f75,2025_12_21_IMG (46).JPG,Algal leaf spot,train,d98e238f0385375200b2559b102ac3b425c2302f8cf13322dfc19fe2ff955c71,False,train,Algal leaf spot,True,1.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (45).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (44).JPG,audit_near_candidate|filename_neighbor,True,True,2.0,2,7a86c5ce86589e68,7a86c4ce86dc8e68,4,0.0234805848449468,0.972900390625,C,probable near duplicate,requires human verification,2025_12_21_IMG (45).JPG,Algal leaf spot,train,29ae06bb78a3897f5dd27f227d44a86fc981787d8fc159a4b121bb90adf93f75,2025_12_21_IMG (44).JPG,Algal leaf spot,val,3bfbf0f58a3c1846b45457550310d14a2a210e138f90259d836db90489823f5e,True,train-val,Algal leaf spot,True,1.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (45).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (47).JPG,audit_near_candidate,True,False,3.0,3,7a86c5ce86589e68,7a86c5ce86589a69,2,0.0149835320189595,0.9685872395833334,C,probable near duplicate,requires human verification,2025_12_21_IMG (45).JPG,Algal leaf spot,train,29ae06bb78a3897f5dd27f227d44a86fc981787d8fc159a4b121bb90adf93f75,2025_12_21_IMG (47).JPG,Algal leaf spot,val,23e218ea154aae71b740976cc95d10aee1570b20f3d63c63fc2b3ebd9a30167d,True,train-val,Algal leaf spot,True,2.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (48).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (49).JPG,filename_neighbor,False,True,,2,7e81817a1fa0f895,7e81817a1fa0f895,0,0.0135668776929378,0.9597981770833334,C,probable near duplicate,requires human verification,2025_12_21_IMG (48).JPG,Algal leaf spot,train,eccf32c380d1f3c8a35ea6e0142708dc3c0774a544e8c1d9c4a7d1b8721effae,2025_12_21_IMG (49).JPG,Algal leaf spot,train,fec51b24eb98a734478cc63c11d49bcf0f248cdc0439ed84715b6edd21e0265b,False,train,Algal leaf spot,True,1.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (5).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (6).JPG,audit_near_candidate|filename_neighbor,True,True,3.0,3,7e6ac0a58fda1485,3e6ac0a58fda1685,2,0.0246036294847726,0.904052734375,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (5).JPG,Algal leaf spot,train,381a0a90a894fe351c494ee588b04a3712d39726538beee3fefcf46dc2165953,2025_12_21_IMG (6).JPG,Algal leaf spot,val,839ddd945650534027df94e7920f311f8384429f005a7defedc42cb5e24485cd,True,train-val,Algal leaf spot,True,1.0,,val,train
dataset/train/Algal leaf spot/2025_12_21_IMG (55).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (54).JPG,audit_near_candidate|filename_neighbor,True,True,6.0,6,6b95d06a3d07361a,7fb5d0483b0f241a,10,0.0379806198179721,0.9408365885416666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (55).JPG,Algal leaf spot,train,3daf9ef6497b8b3e8355f1ec2a4c0450769ec31e8e88d05e0c7fdb65c7c02c7a,2025_12_21_IMG (54).JPG,Algal leaf spot,val,54d4c7c26dea478f3a3df9a75c221afeb014c4e94b9986d4cf610ea29334273e,True,train-val,Algal leaf spot,True,1.0,,test,train
dataset/train/Algal leaf spot/2025_12_21_IMG (56).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (57).JPG,filename_neighbor,False,True,,3,7f80847fe0a09774,7f80847fe0a19770,2,0.0134966671466827,0.9228515625,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (56).JPG,Algal leaf spot,train,905bf30b681be11b8a5abcbc3f5dd18f0ad7b26a324a1cf5bfc809f80850a529,2025_12_21_IMG (57).JPG,Algal leaf spot,train,221acf9f8047cc00299ed65768f0ff17e6b923e23e4d846d518130baeffdaa0b,False,train,Algal leaf spot,True,1.0,,val,train
dataset/train/Algal leaf spot/2025_12_21_IMG (66).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (65).JPG,filename_neighbor,False,True,,15,7b7ba0e84684a0d7,7b7ba0e86a84a0f8,8,0.0635617673397064,0.8445638020833334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (66).JPG,Algal leaf spot,train,f10db19f737e4c7d98d31a186e35cd30dfdf914a6ce1d1c4bc2619a052738c37,2025_12_21_IMG (65).JPG,Algal leaf spot,val,a70e591b5d1c59e935ce819f4527416a613851ebe38d66701714a0d5acf45965,True,train-val,Algal leaf spot,True,1.0,,test,train
dataset/train/Algal leaf spot/2025_12_21_IMG (69).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (70).JPG,filename_neighbor,False,True,,6,69359266924ab6cb,69309a66936f9349,12,0.0519674830138683,0.8875325520833334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (69).JPG,Algal leaf spot,train,4aa65e6892cfb736373b1e51816ed8ea92cac90944a7ebae21bec5667de4a642,2025_12_21_IMG (70).JPG,Algal leaf spot,train,ccc7a1fbd7202b581bcaa6c3f8652b3137516016d6d9a23935879c54fb1986df,False,train,Algal leaf spot,True,1.0,,train,test
dataset/train/Algal leaf spot/2025_12_21_IMG (7).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (6).JPG,audit_near_candidate|filename_neighbor,True,True,1.0,1,3e6ac0a58fda1685,3e6ac0a58fda1685,0,0.0088487416505813,0.9677734375,C,probable near duplicate,requires human verification,2025_12_21_IMG (7).JPG,Algal leaf spot,train,825d7aa644e1e395c925f3613db9ce75215776501bafa347865be50dc8de94ee,2025_12_21_IMG (6).JPG,Algal leaf spot,val,839ddd945650534027df94e7920f311f8384429f005a7defedc42cb5e24485cd,True,train-val,Algal leaf spot,True,1.0,,val,train
dataset/train/Algal leaf spot/2025_12_21_IMG (75).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (76).JPG,filename_neighbor,False,True,,10,7a3d8763984a914e,7a3c8f67914a9348,8,0.0444323159754276,0.9200846354166666,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (75).JPG,Algal leaf spot,train,dee120eb20e48916d8d26a29e03ff5dd206c8d3c03dc5c1435908b6327cd2d31,2025_12_21_IMG (76).JPG,Algal leaf spot,train,125bca07014ea39655cb4d578f86cf8ded25db5b4232832e7ee174b624a06789,False,train,Algal leaf spot,True,1.0,,test,train
dataset/train/Algal leaf spot/2025_12_21_IMG (75).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (73).JPG,audit_near_candidate,True,False,6.0,6,7a3d8763984a914e,7a3dc77398439144,6,0.0508699715137481,0.895263671875,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (75).JPG,Algal leaf spot,train,dee120eb20e48916d8d26a29e03ff5dd206c8d3c03dc5c1435908b6327cd2d31,2025_12_21_IMG (73).JPG,Algal leaf spot,val,44a7b6d08b01fd08a4ebe318309900b6feaf04cbec1ffd1120b2dc6bee1112f8,True,train-val,Algal leaf spot,True,2.0,,test,train
dataset/train/Algal leaf spot/2025_12_21_IMG (75).JPG,dataset/val/Algal leaf spot/2025_12_21_IMG (74).JPG,audit_near_candidate|filename_neighbor,True,True,6.0,6,7a3d8763984a914e,7a3dc73298239946,10,0.0512708090245723,0.9197591145833334,D,visually similar but uncertain,requires human verification,2025_12_21_IMG (75).JPG,Algal leaf spot,train,dee120eb20e48916d8d26a29e03ff5dd206c8d3c03dc5c1435908b6327cd2d31,2025_12_21_IMG (74).JPG,Algal leaf spot,val,e4acb6e1a6568123844aa0a3ab1c0f7d9c1252ba4aaab60cfc2da6f5e77703e9,True,train-val,Algal leaf spot,True,1.0,,test,train
dataset/train/Algal leaf spot/2025_12_21_IMG (8).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (9).JPG,filename_neighbor,False,True,,0,7a3f9570984ab1c8,7a3f9170984bb1c8,2,0.0234148409217596,0.97119140625,C,probable near duplicate,requires human verification,2025_12_21_IMG (8).JPG,Algal leaf spot,train,142b02953c342be654a4d84f8e3ee97155c073cd909de7119318179639a5753a,2025_12_21_IMG (9).JPG,Algal leaf spot,train,3d6bb341ccc703d4ad6e1f80a5da7d207fc3f8f4fab7af78b33fc9b6044e9067,False,train,Algal leaf spot,True,1.0,,test,train
dataset/train/Algal leaf spot/2025_12_21_IMG (81).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (82).JPG,filename_neighbor,False,True,,0,7f70a02a87b58f14,7f70a02a87b58f14,0,0.0090622454881668,0.9634602864583334,C,probable near duplicate,requires human verification,2025_12_21_IMG (81).JPG,Algal leaf spot,train,35a0cecbfc5a0e478db8fa17b722915517bdcc029ad990475524f7dc2fb5d2f6,2025_12_21_IMG (82).JPG,Algal leaf spot,train,c8aedff3504feec20e49ed8b03852f03899498644c0b0a5e7a2d318b3291c003,False,train,Algal leaf spot,True,1.0,,val,test
dataset/train/Algal leaf spot/2025_12_21_IMG (82).JPG,dataset/train/Algal leaf spot/2025_12_21_IMG (83).JPG,filename_neighbor,False,True,,3,7f70a02a87b58f14,7b70a02a87b58f16,2,0.0161739159375429,0.9785970052083334,C,probable near duplicate,requires human verification,2025_12_21_IMG (82).JPG,Algal leaf spot,train,c8aedff3504feec20e49ed8b03852f03899498644c0b0a5e7a2d318b3291c003,2025_12_21_IMG (83).JPG,Algal leaf spot,train,7621138cdb1426bf495844ac176dc57b6e160cc518c54ddd0380bc3bcbf87a2e,False,train,Algal leaf spot,True,1.0,,test,train
